id,hotel_id,url_id,language,service,service_category,created_at
3944,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Fan,,2026-04-06 23:27:55.639562+01
3945,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Barber/beauty shop,,2026-04-06 23:27:55.639562+01
3946,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Airport shuttle,,2026-04-06 23:27:55.639562+01
3947,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Non-smoking rooms,,2026-04-06 23:27:55.639562+01
3948,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Wake up service/Alarm clock,,2026-04-06 23:27:55.639562+01
3949,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Room service,,2026-04-06 23:27:55.639562+01
3950,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Open all year,,2026-04-06 23:27:55.639562+01
3951,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,All ages welcome,,2026-04-06 23:27:55.639562+01
3952,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Pool with view,,2026-04-06 23:27:55.639562+01
3953,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Kids' pool,,2026-04-06 23:27:55.639562+01
3954,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Fitness/spa locker rooms,,2026-04-06 23:27:55.639562+01
3955,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Personal trainer,,2026-04-06 23:27:55.639562+01
3956,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Yoga classes,,2026-04-06 23:27:55.639562+01
3957,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Fitness,,2026-04-06 23:27:55.639562+01
3958,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Spa/wellness packages,,2026-04-06 23:27:55.639562+01
3959,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Spa lounge/relaxation area,,2026-04-06 23:27:55.639562+01
3960,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Steam room,,2026-04-06 23:27:55.639562+01
3961,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Spa facilities,,2026-04-06 23:27:55.639562+01
3962,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Sun umbrellas,,2026-04-06 23:27:55.639562+01
3963,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Sun loungers or beach chairs,,2026-04-06 23:27:55.639562+01
3964,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Water slide,,2026-04-06 23:27:55.639562+01
3965,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Massage Additional charge,,2026-04-06 23:27:55.639562+01
3966,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Spa and wellness centre Additional charge,,2026-04-06 23:27:55.639562+01
3967,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Sauna,,2026-04-06 23:27:55.639562+01
3968,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Arabic,,2026-04-06 23:27:55.639562+01
3969,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Czech,,2026-04-06 23:27:55.639562+01
3970,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,German,,2026-04-06 23:27:55.639562+01
3971,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,English,,2026-04-06 23:27:55.639562+01
3972,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Spanish,,2026-04-06 23:27:55.639562+01
3973,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,French,,2026-04-06 23:27:55.639562+01
3974,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Hindi,,2026-04-06 23:27:55.639562+01
3975,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Indonesian,,2026-04-06 23:27:55.639562+01
3976,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Italian,,2026-04-06 23:27:55.639562+01
3977,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Malayalam,,2026-04-06 23:27:55.639562+01
3978,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Dutch,,2026-04-06 23:27:55.639562+01
3979,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Portuguese,,2026-04-06 23:27:55.639562+01
3980,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Russian,,2026-04-06 23:27:55.639562+01
3981,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Tamil,,2026-04-06 23:27:55.639562+01
3982,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Thai,,2026-04-06 23:27:55.639562+01
3983,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Filipino,,2026-04-06 23:27:55.639562+01
3984,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Ukrainian,,2026-04-06 23:27:55.639562+01
3985,b55ed6a3-924e-4c9c-8811-b50b63fa0249,8eeaaca6-bf61-4b63-a984-37455dba754c,en,Chinese,,2026-04-06 23:27:55.639562+01
5130,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Outdoor swimming pool,,2026-04-06 23:34:39.114802+01
5131,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Free WiFi,,2026-04-06 23:34:39.114802+01
5132,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Restaurant,,2026-04-06 23:34:39.114802+01
5133,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Non-smoking rooms,,2026-04-06 23:34:39.114802+01
5134,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Room service,,2026-04-06 23:34:39.114802+01
5135,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,24-hour front desk,,2026-04-06 23:34:39.114802+01
5136,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Facilities for disabled guests,,2026-04-06 23:34:39.114802+01
5137,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Terrace,,2026-04-06 23:34:39.114802+01
5138,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Bar,,2026-04-06 23:34:39.114802+01
5139,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Good breakfast,,2026-04-06 23:34:39.114802+01
5140,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Private bathroom,,2026-04-06 23:34:39.114802+01
5141,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Air conditioning,,2026-04-06 23:34:39.114802+01
5142,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Flat-screen TV,,2026-04-06 23:34:39.114802+01
5143,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Tour desk,,2026-04-06 23:34:39.114802+01
5144,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Toilet paper,,2026-04-06 23:34:39.114802+01
5145,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Towels,,2026-04-06 23:34:39.114802+01
5146,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Toilet,,2026-04-06 23:34:39.114802+01
5147,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Free toiletries,,2026-04-06 23:34:39.114802+01
5148,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Hairdryer,,2026-04-06 23:34:39.114802+01
5149,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Shower,,2026-04-06 23:34:39.114802+01
5150,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Linen,,2026-04-06 23:34:39.114802+01
5151,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Wardrobe or closet,,2026-04-06 23:34:39.114802+01
5152,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Sun terrace,,2026-04-06 23:34:39.114802+01
5153,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Live sport events (broadcast),,2026-04-06 23:34:39.114802+01
5154,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Beach,,2026-04-06 23:34:39.114802+01
5155,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Desk,,2026-04-06 23:34:39.114802+01
5156,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Cable channels,,2026-04-06 23:34:39.114802+01
5157,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Telephone,,2026-04-06 23:34:39.114802+01
5158,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Fruits Additional charge,,2026-04-06 23:34:39.114802+01
5159,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Wine/champagne Additional charge,,2026-04-06 23:34:39.114802+01
5160,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Minibar,,2026-04-06 23:34:39.114802+01
5161,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Daily housekeeping,,2026-04-06 23:34:39.114802+01
5162,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Currency exchange,,2026-04-06 23:34:39.114802+01
5163,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Business centre Additional charge,,2026-04-06 23:34:39.114802+01
5164,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Fire extinguishers,,2026-04-06 23:34:39.114802+01
5165,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,CCTV outside property,,2026-04-06 23:34:39.114802+01
5166,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,CCTV in common areas,,2026-04-06 23:34:39.114802+01
5167,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Smoke alarms,,2026-04-06 23:34:39.114802+01
5168,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Security alarm,,2026-04-06 23:34:39.114802+01
5169,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Key card access,,2026-04-06 23:34:39.114802+01
5170,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,24-hour security,,2026-04-06 23:34:39.114802+01
5171,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Safety deposit box,,2026-04-06 23:34:39.114802+01
5172,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Non-smoking throughout,,2026-04-06 23:34:39.114802+01
5173,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Tile/marble floor,,2026-04-06 23:34:39.114802+01
5174,190d60db-5578-468d-9f6f-4e5a1a6360f0,74f8154f-a438-4d56-a258-3f5e7c8283b8,en,Soundproof rooms,,2026-04-06 23:34:39.114802+01
3986,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Piscina al aire libre,,2026-04-06 23:28:30.960085+01
3987,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,WiFi gratis,,2026-04-06 23:28:30.960085+01
3988,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Traslado aeropuerto,,2026-04-06 23:28:30.960085+01
3989,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Spa y centro de bienestar,,2026-04-06 23:28:30.960085+01
3990,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Habitaciones familiares,,2026-04-06 23:28:30.960085+01
3991,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Parking gratis,,2026-04-06 23:28:30.960085+01
3992,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Restaurante,,2026-04-06 23:28:30.960085+01
3993,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Gimnasio,,2026-04-06 23:28:30.960085+01
3994,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Bar,,2026-04-06 23:28:30.960085+01
3995,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Muy buen desayuno,,2026-04-06 23:28:30.960085+01
3996,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Baño privado,,2026-04-06 23:28:30.960085+01
3997,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Parking,,2026-04-06 23:28:30.960085+01
3998,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Aire acondicionado,,2026-04-06 23:28:30.960085+01
3999,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Playa,,2026-04-06 23:28:30.960085+01
4000,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Bañera,,2026-04-06 23:28:30.960085+01
4001,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,TV de pantalla plana,,2026-04-06 23:28:30.960085+01
4002,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Papel higiénico,,2026-04-06 23:28:30.960085+01
4003,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Toallas,,2026-04-06 23:28:30.960085+01
4004,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Bidet,,2026-04-06 23:28:30.960085+01
4005,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Bañera o ducha,,2026-04-06 23:28:30.960085+01
4006,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Zapatillas,,2026-04-06 23:28:30.960085+01
4007,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Artículos de aseo gratis,,2026-04-06 23:28:30.960085+01
4008,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Albornoz,,2026-04-06 23:28:30.960085+01
4009,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Secador de pelo,,2026-04-06 23:28:30.960085+01
4010,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Ducha,,2026-04-06 23:28:30.960085+01
4011,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Ropa de cama,,2026-04-06 23:28:30.960085+01
4012,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Armario,,2026-04-06 23:28:30.960085+01
4013,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Reloj despertador,,2026-04-06 23:28:30.960085+01
4014,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Camas extralargas (más de 2 metros),,2026-04-06 23:28:30.960085+01
4015,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Vistas,,2026-04-06 23:28:30.960085+01
4016,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Mobiliario exterior,,2026-04-06 23:28:30.960085+01
4017,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Terraza,,2026-04-06 23:28:30.960085+01
4018,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Cafetera,,2026-04-06 23:28:30.960085+01
4019,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Hervidor eléctrico,,2026-04-06 23:28:30.960085+01
4020,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Enchufe cerca de la cama,,2026-04-06 23:28:30.960085+01
4021,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Sofá cama,,2026-04-06 23:28:30.960085+01
4022,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Perchero,,2026-04-06 23:28:30.960085+01
4023,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Sofá,,2026-04-06 23:28:30.960085+01
4024,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Escritorio,,2026-04-06 23:28:30.960085+01
4025,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Canales vía satélite,,2026-04-06 23:28:30.960085+01
4026,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Menús para dietas especiales (bajo petición),,2026-04-06 23:28:30.960085+01
4027,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Minibar,,2026-04-06 23:28:30.960085+01
4028,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Proporciona factura,,2026-04-06 23:28:30.960085+01
4029,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Registro de entrada / salida privado,,2026-04-06 23:28:30.960085+01
4030,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Servicio de conserjería,,2026-04-06 23:28:30.960085+01
4031,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Guardaequipaje,,2026-04-06 23:28:30.960085+01
4032,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Registro de entrada y salida exprés,,2026-04-06 23:28:30.960085+01
4033,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Recepción 24 horas,,2026-04-06 23:28:30.960085+01
4034,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Club infantil De pago,,2026-04-06 23:28:30.960085+01
4035,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Servicio de limpieza diario,,2026-04-06 23:28:30.960085+01
4036,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Servicio de planchado De pago,,2026-04-06 23:28:30.960085+01
4037,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Servicio de limpieza en seco De pago,,2026-04-06 23:28:30.960085+01
4038,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Servicio de lavandería De pago,,2026-04-06 23:28:30.960085+01
4039,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Fax / fotocopiadora De pago,,2026-04-06 23:28:30.960085+01
4040,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Centro de negocios De pago,,2026-04-06 23:28:30.960085+01
4041,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Salas de reuniones / banquetes De pago,,2026-04-06 23:28:30.960085+01
4042,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Extintores,,2026-04-06 23:28:30.960085+01
4043,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Cámaras de seguridad fuera del alojamiento,,2026-04-06 23:28:30.960085+01
4044,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Cámaras de seguridad en las zonas comunitarias,,2026-04-06 23:28:30.960085+01
4045,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Detectores de humo,,2026-04-06 23:28:30.960085+01
4046,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Alarma de seguridad,,2026-04-06 23:28:30.960085+01
4047,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Tarjeta de acceso,,2026-04-06 23:28:30.960085+01
4048,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Seguridad 24 horas,,2026-04-06 23:28:30.960085+01
4049,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Caja fuerte,,2026-04-06 23:28:30.960085+01
4050,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Servicio de traslado De pago,,2026-04-06 23:28:30.960085+01
4051,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Detector de monóxido de carbono,,2026-04-06 23:28:30.960085+01
4052,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Hipoalergénico,,2026-04-06 23:28:30.960085+01
4053,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Prohibido fumar en todo el alojamiento,,2026-04-06 23:28:30.960085+01
4054,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Mosquitera,,2026-04-06 23:28:30.960085+01
4055,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Servicio de despertador,,2026-04-06 23:28:30.960085+01
4056,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Suelo de baldosa / mármol,,2026-04-06 23:28:30.960085+01
4057,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Insonorización,,2026-04-06 23:28:30.960085+01
4058,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Habitaciones insonorizadas,,2026-04-06 23:28:30.960085+01
4059,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Traslado aeropuerto De pago,,2026-04-06 23:28:30.960085+01
4060,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Habitaciones sin humo,,2026-04-06 23:28:30.960085+01
4061,27123f96-9ec6-4859-8a70-9371002dbaed,7f1eae96-5092-45a4-a3a4-25acd43bbd32,es,Servicio de despertador / alarma,,2026-04-06 23:28:30.960085+01
