"id","hotel_id","url_id","language","policy_name","policy_details","created_at"
"41","623d4fcc-f36d-4b67-b179-b14a6f831d2e","2741d8d5-15c8-42f2-91ca-744414e755f1","pt","Regras da propriedade","Grace Bay Club aceita pedidos especiais – adicione-o(s) no próximo passo! Ver disponibilidade Check-in Das 15:00 No momento do check-in, os hóspedes têm de apresentar um documento de identificação com fotografia e um cartão de crédito Terá de informar a sua hora de chegada com antecedência ao alojamento. Check-out Às 11:00 Cancelamento/ pré-pagamento As condições de cancelamento e de pré-pagamento variam consoante o tipo de alojamento. Por favor, insira as datas da sua estadia e verifique as condições da opção que selecionou. Crianças e camas Condições de crianças Todas as crianças são bem-vindas. As crianças com 18 ou mais anos terão de pagar as tarifas de adulto neste alojamento. Para ver os preços corretos e a informação sobre a ocupação, por favor, adicione à sua pesquisa o número de crianças no seu grupo e as respetivas idades. Condições de berços e camas extra 0 - 2 anos Cama extra mediante pedido Gratuito Berço mediante pedido Gratuito Mais de 3 anos Cama extra mediante pedido Gratuito O número permitido de camas extra e de berços está dependente da opção que escolher. Por favor, verifique a sua opção selecionada para mais informações. Todos os berços e camas extra estão sujeitos a disponibilidade. Sem restrições de idade Não há restrições de idade para fazer check-in Animais de estimação Animais de estimação: não admitidos. Métodos de pagamento aceites Dinheiro","2026-03-20 23:35:57.219887+00"
"42","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Regras da propriedade","The Island Garden Hotel aceita pedidos especiais – adicione-o(s) no próximo passo! Ver disponibilidade Check-in Das 15:00 às 18:00 Check-out Das 08:00 às 11:00 Cancelamento/ pré-pagamento As condições de cancelamento e de pré-pagamento variam consoante o tipo de alojamento. Por favor, insira as datas da sua estadia e verifique as condições da opção que selecionou. Caução reembolsável É exigida uma caução de US$25 no momento da chegada. Cerca de SEK 233. A caução será cobrada como um pagamento em numerário. O reembolso deverá ser feito durante o check-out. A sua caução será reembolsada na totalidade em numerário, após uma inspeção ao alojamento. Crianças e camas Condições de crianças Todas as crianças são bem-vindas. Para ver os preços corretos e a informação sobre a ocupação, por favor, adicione à sua pesquisa o número de crianças no seu grupo e as respetivas idades. Condições de berços e camas extra Os berços e camas extra não estão disponíveis nesta propriedade. Sem restrições de idade Não há restrições de idade para fazer check-in Animais de estimação Animais de estimação: não admitidos. Métodos de pagamento aceites Dinheiro Festas Não é permitido realizar festas/eventos","2026-03-20 23:37:13.928382+00"
"43","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Normas de la casa","Hôtel Le Roy acepta peticiones especiales. ¡Añádelas en el siguiente paso! Ver disponibilidad Entrada De las 16:00 a las 23:00 Salida De las 7:00 a las 12:00 Cancelación /  prepago Las condiciones de cancelación y de pago por adelantado pueden variar según el tipo de alojamiento. Introduce las fechas de tu estancia y consulta las condiciones de la opción que quieres reservar. Depósito por daños reembolsable Se pedirá un depósito por daños de US$200 a la llegada. Equivale a SEK 1.871 aprox. Se efectuará en efectivo. Se te devolverá al hacer el check-out. El depósito se devolverá por completo en efectivo una vez revisado el alojamiento. Camas para niños Condiciones para estancias con niños Se pueden alojar niños de cualquier edad. Los niños a partir de 18 años pagan como adultos en este alojamiento. Para ver la información correcta sobre precios y ocupación, añade a la búsqueda el número de niños con los que viajas y sus edades. Condiciones sobre cunas y camas supletorias El número de camas supletorias permitido depende de la opción que escojas. Consulta la opción que has escogido para saber más. No hay cunas disponibles en este alojamiento. Todas las camas supletorias están sujetas a disponibilidad. No hay restricción por edad No hay edad mínima para el check-in Mascotas No se admiten. Tarjetas aceptadas en este hotel No se acepta efectivo Fiestas No se pueden celebrar fiestas/eventos","2026-03-20 23:38:32.242637+00"
"44","f82ca224-a0d9-4dfb-9998-5ef873642c0f","71df8c3a-151d-473b-8424-f5891aa1bbf0","es","Normas de la casa","Cheval Blanc Seychelles acepta peticiones especiales. ¡Añádelas en el siguiente paso! Ver disponibilidad Entrada De las 14:00 a las 0:00 Tienes que decirle al alojamiento con antelación a qué hora vas a llegar. Salida De las 6:00 a las 12:00 Cancelación /  prepago Las condiciones de cancelación y de pago por adelantado pueden variar según el tipo de alojamiento. Introduce las fechas de tu estancia y consulta las condiciones de la opción que quieres reservar. Camas para niños Condiciones para estancias con niños Se pueden alojar niños de cualquier edad. Los niños a partir de 17 años pagan como adultos en este alojamiento. Para ver la información correcta sobre precios y ocupación, añade a la búsqueda el número de niños con los que viajas y sus edades. Condiciones sobre cunas y camas supletorias 0 - 3 años Cuna siempre disponible Gratis 4 - 12 años Cama supletoria a petición € 210 por niño y noche Más de 13 años Cama supletoria a petición € 380 por persona y noche El precio de las cunas y las camas supletorias no está incluido en el precio total y se tiene que pagar por separado durante la estancia. El número de camas supletorias y cunas permitido depende de la opción que escojas. Consulta la opción que has escogido para saber más. Todas las camas supletorias están sujetas a disponibilidad. No hay restricción por edad No hay edad mínima para el check-in Mascotas Se admiten bajo petición. Se pueden aplicar suplementos. Grupos Al reservar más de 2 habitaciones, podrán aplicarse condiciones especiales y suplementos. Tarjetas aceptadas en este alojamiento No se acepta efectivo Fiestas No se pueden celebrar fiestas/eventos","2026-03-20 23:40:04.955227+00"
"45","83f67976-bb0d-4a7e-8e02-19b3001c4c27","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","en","House rules","Hôtel Le Roy takes special requests - add in the next step! See availability Check-in From 16:00 to 23:00 Check-out From 07:00 to 12:00 Cancellation/ prepayment Cancellation and prepayment policies vary according to accommodation type. Please enter the dates of your stay and check the conditions of your required option. Refundable damage deposit A damage deposit of US$200 is required on arrival. That's about SEK 1,871. This will be collected as a cash payment. You should be reimbursed on check-out. Your deposit will be refunded in full in cash, subject to an inspection of the property. Children and beds Child policies Children of any age are welcome. Children 18 years and above will be charged as adults at this property. To see correct prices and occupancy information, please add the number of children in your group and their ages to your search. Cot and extra bed policies The number of extra beds allowed is dependent on the option you choose. Please check your selected option for more information. There are no cots available at this property. All extra beds are subject to availability. No age restriction There is no age requirement for check-in Pets Pets are not allowed. Cards accepted at this hotel Cash is not accepted Parties Parties/events are not allowed","2026-03-20 23:42:58.007985+00"
"46","b0d21023-9e36-4a96-83e3-615253f99ef3","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","de","Hausregeln","Die Unterkunft Hôtel Le Roy nimmt besondere Anfragen an – im nächsten Schritt hinzufügen! Verfügbarkeit anzeigen Anreise Von 16:00 bis 23:00 Uhr Abreise Von 07:00 bis 12:00 Uhr Stornierung/ Vorauszahlung Die Stornierungs- und Vorauszahlungsrichtlinien ändern sich je nach Unterkunftskategorie. Bitte geben Sie Ihre Reisedaten ein und überprüfen Sie die Bedingungen Ihrer gewählten Option. Erstattungsfähige Schadenskaution Bei der Ankunft ist eine Schadenskaution von US$200 erforderlich. Das sind ungefähr SEK 1.871. Diese wird in bar hinterlegt. Sie erhalten die Erstattung in der Regel bei Abreise. Die Schadenskaution wird Ihnen in voller Höhe in bar erstattet, nachdem die Unterkunft überprüft wurde und keine Schäden festgestellt wurden. Kinder und Betten Richtlinien für Kinder Kinder jeden Alters sind willkommen. Kinder im Alter von 18 Jahren oder älter zahlen in dieser Unterkunft den Erwachsenenpreis. Fügen Sie Ihrer Suche bitte die Anzahl der Kinder in Ihrer Gruppe und deren Alter hinzu, um die korrekten Preise und Belegungsinformationen zu sehen. Richtlinien zu Baby- und Zustellbetten Die Anzahl an Zustellbetten ist von der von Ihnen gewählten Option abhängig. Bitte prüfen Sie Ihre ausgewählte Option für mehr Informationen. Babybetten sind in dieser Unterkunft nicht verfügbar. Alle Zustellbetten unterliegen der Verfügbarkeit. Keine Altersbeschränkung Es gibt keine Altersbeschränkung für den Check-in. Haustiere Haustiere sind nicht gestattet. In diesem Hotel werden folgende Karten akzeptiert Barzahlung nicht akzeptiert Partys Partys/Veranstaltungen sind nicht erlaubt.","2026-03-20 23:49:13.23327+00"
"49","52f5b261-9cf3-4c2c-b214-78b4d106a82b","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","nl","Huisregels","Hôtel Le Roy accepteert speciale verzoeken, voeg ze toe bij de volgende stap! Bekijk beschikbaarheid Inchecken Van 16:00 tot 23:00 Uitchecken Van 07:00 tot 12:00 Annuleren / vooruitbetalen Annulerings- en vooruitbetalingsvoorwaarden verschillen per accommodatietype. Vul de data van je verblijf in en controleer de voorwaarden van je gekozen optie. Terugbetaalbare borg Een borg van US$200 is verplicht. Dat is ongeveer € 173. Deze wordt contant geïnd. Je wordt terugbetaald bij het uitchecken. Je borg wordt volledig contant terugbetaald, na controle op eventuele schade aan de accommodatie. Kinderen en bedden Voorwaarden voor kinderen Kinderen van alle leeftijden zijn welkom. Voor kinderen van 18 jaar en ouder worden bij deze accommodatie dezelfde kosten als volwassenen gerekend. Voeg het aantal kinderen in je groep en hun leeftijden toe aan je zoekopdracht om de juiste prijzen en informatie over de bezetting te zien. Voorwaarden voor kinderbedjes en extra bedden Het aantal toegestane extra bedden hangt af van de optie die je kiest. Controleer de optie die je hebt geselecteerd voor meer informatie. Er zijn geen kinderbedjes beschikbaar bij deze accommodatie. Alle extra bedden zijn op basis van beschikbaarheid. Geen leeftijdsrestrictie Er is geen minimumleeftijd om in te checken Huisdieren Huisdieren zijn niet toegestaan. Betaalwijzen bij dit hotel Contant geld wordt niet geaccepteerd Feesten Feesten/bijeenkomsten zijn niet toegestaan","2026-03-21 00:07:52.509779+00"
"50","65ca5d59-6505-464b-b3e8-7e3743addc00","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","pt","Regras da propriedade","Hôtel Le Roy aceita pedidos especiais – adicione-o(s) no próximo passo! Ver disponibilidade Check-in Das 16:00 às 23:00 Check-out Das 07:00 às 12:00 Cancelamento/ pré-pagamento As condições de cancelamento e de pré-pagamento variam consoante o tipo de alojamento. Por favor, insira as datas da sua estadia e verifique as condições da opção que selecionou. Caução reembolsável É exigida uma caução de US$200 no momento da chegada. Cerca de € 173. A caução será cobrada como um pagamento em numerário. O reembolso deverá ser feito durante o check-out. A sua caução será reembolsada na totalidade em numerário, após uma inspeção ao alojamento. Crianças e camas Condições de crianças Todas as crianças são bem-vindas. As crianças com 18 ou mais anos terão de pagar as tarifas de adulto neste alojamento. Para ver os preços corretos e a informação sobre a ocupação, por favor, adicione à sua pesquisa o número de crianças no seu grupo e as respetivas idades. Condições de berços e camas extra O número permitido de camas extra está dependente da opção que escolher. Por favor, verifique a sua opção selecionada para mais informações. Não existem berços disponíveis nesta propriedade. Todas as camas extra estão sujeitas a disponibilidade. Sem restrições de idade Não há restrições de idade para fazer check-in Animais de estimação Animais de estimação: não admitidos. Cartões aceites pelo hotel Não aceita dinheiro Festas Não é permitido realizar festas/eventos","2026-03-21 00:14:14.978269+00"
"51","dab8de31-bc45-43ab-b949-621f3ccffeeb","76fcd801-16e2-495e-8db9-36d8493ce456","es","Normas de la casa","Gardens Hill Resort & Spa acepta peticiones especiales. ¡Añádelas en el siguiente paso! Ver disponibilidad Entrada De las 15:00 a las 0:00 Salida De las 4:00 a las 11:00 Cancelación /  prepago Las condiciones de cancelación y de pago por adelantado pueden variar según el tipo de alojamiento. Introduce las fechas de tu estancia y consulta las condiciones de la opción que quieres reservar. Depósito por daños reembolsable Se pedirá un depósito por daños de € 100 a la llegada. Equivale a SEK 1.077 aprox. Se efectuará en efectivo. Se te devolverá al hacer el check-out. El depósito se devolverá por completo en efectivo una vez revisado el alojamiento. Camas para niños Condiciones para estancias con niños Se pueden alojar niños de cualquier edad. Para ver la información correcta sobre precios y ocupación, añade a la búsqueda el número de niños con los que viajas y sus edades. Condiciones sobre cunas y camas supletorias 0 - 3 años Cuna a petición Gratis 4 - 11 años Cama supletoria a petición € 38,65 por niño y noche Más de 12 años Cama supletoria a petición € 77,29 por persona y noche El precio de las cunas y las camas supletorias no está incluido en el precio total y se tiene que pagar por separado durante la estancia. El número de camas supletorias y cunas permitido depende de la opción que escojas. Consulta la opción que has escogido para saber más. Todas las cunas y camas supletorias están sujetas a disponibilidad. No hay restricción por edad No hay edad mínima para el check-in Mascotas No se admiten. Tarjetas aceptadas en este alojamiento No se acepta efectivo Fiestas No se pueden celebrar fiestas/eventos","2026-03-21 00:20:29.707113+00"
"47","107ab265-8a1b-41c7-b6a2-983281a7e0ae","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","fr","Règles de la maison","L'établissement Hôtel Le Roy accepte les demandes spéciales. Ajoutez la vôtre à la prochaine étape ! Voir les disponibilités Arrivée De 16:00 à 23:00 Départ De 07:00 à 12:00 Annulation / Prépaiement Les conditions d'annulation et de prépaiement varient en fonction du type d'hébergement. Veuillez saisir les dates de votre séjour et consulter les conditions de l'option choisie. Dépôt de garantie remboursable Un dépôt de garantie d'un montant de US$200 est demandé à l'arrivée. Cette somme équivaut à € 173. Il devra être payé en espèces. Le remboursement devrait être effectué le jour de votre départ. Le dépôt de garantie vous sera entièrement remboursé en espèces, si aucun dommage n'a été constaté par l'établissement. Enfants et lits Conditions relatives aux enfants Tous les enfants sont les bienvenus. Les enfants âgés de plus de 18 ans seront facturés au tarif adulte dans cet établissement. Pour voir les tarifs et les informations associés à la taille de votre groupe, veuillez ajouter à votre recherche le nombre d'enfants avec qui vous voyagez ainsi que leur âge. Conditions relatives aux lits bébé et aux lits d'appoint Le nombre de lits d'appoint disponibles dépend de l'option que vous choisissez. Veuillez consulter l'option sélectionnée pour obtenir plus d'informations. Cet établissement ne propose pas de lits bébé. Tous les lits d'appoint sont soumis à disponibilité. Aucune restriction d'âge Aucune restriction relative à l'âge ne s'applique pour l'enregistrement. Animaux domestiques Les animaux de compagnie ne sont pas admis au sein de l'établissement. Cartes acceptées par cet hôtel Les espèces ne sont pas acceptées Fêtes Les fêtes/événements ne sont pas autorisés.","2026-03-20 23:55:20.444046+00"
"48","0dd736d7-d2f7-4869-8123-cab43d877dee","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","it","Regole della struttura","Hôtel Le Roy accetta le richieste speciali. Aggiungile nel prossimo passaggio! Vedi disponibilità Arrivo Dalle 16:00 alle 23:00 Partenza Dalle 07:00 alle 12:00 Cancellazione / Pagamento anticipato Le condizioni relative alla cancellazione e al pagamento anticipato variano a seconda della tipologia di alloggio. Inserisci le date del soggiorno e verifica le condizioni dell'opzione scelta. Deposito cauzionale rimborsabile È richiesto un deposito cauzionale di US$200 all'arrivo. L'importo corrisponde a circa € 173. Dovrai pagarlo in contanti. Dovresti ricevere il rimborso al momento del check-out. Il deposito ti sarà rimborsato per intero in contanti dopo una verifica dello stato dell'alloggio. Bambini e letti Condizioni per i bambini I bambini di tutte le età sono i benvenuti. I bambini di 18 anni o più pagheranno quanto gli adulti presso questa struttura. Per vedere informazioni corrette relativamente a prezzi e occupazione, aggiungi alla ricerca il numero e l'età dei bambini che soggiorneranno. Condizioni per culle e letti aggiuntivi Il numero di letti supplementari ammessi dipende dall'opzione che scegli. Controlla quella che hai selezionato per maggiori informazioni. In questa struttura non c'è disponibilità di culle. I letti supplementari sono soggetti a disponibilità. Nessuna età minima Non è richiesta un'età minima per fare il check-in. Animali Animali non ammessi. Carte di credito accettate presso questo hotel Non si accettano contanti Feste Non è permesso organizzare feste/eventi.","2026-03-21 00:01:36.164438+00"
"52","5303434a-7549-42b9-b16f-cfae8261d40c","76fcd801-16e2-495e-8db9-36d8493ce456","en","House rules","Gardens Hill Resort & Spa takes special requests - add in the next step! See availability Check-in From 15:00 to 00:00 Check-out From 04:00 to 11:00 Cancellation/ prepayment Cancellation and prepayment policies vary according to accommodation type. Please enter the dates of your stay and check the conditions of your required option. Refundable damage deposit A damage deposit of € 100 is required on arrival. That's about SEK 1,077. This will be collected as a cash payment. You should be reimbursed on check-out. Your deposit will be refunded in full in cash, subject to an inspection of the property. Children and beds Child policies Children of any age are welcome. To see correct prices and occupancy information, please add the number of children in your group and their ages to your search. Cot and extra bed policies 0 - 3 years Cot upon request Free 4 - 11 years Extra bed upon request € 38.65 per child, per night 12+ years Extra bed upon request € 77.29 per person, per night Prices for cots and extra beds are not included in the total price, and will have to be paid for separately during your stay. The number of extra beds and cots allowed is dependent on the option you choose. Please check your selected option for more information. All cots and extra beds are subject to availability. No age restriction There is no age requirement for check-in Pets Pets are not allowed. Cards accepted at this property Cash is not accepted Parties Parties/events are not allowed","2026-03-21 00:28:23.547547+00"
"53","34d87de5-f30c-45ba-bc4e-7f8b411dd422","76fcd801-16e2-495e-8db9-36d8493ce456","de","Hausregeln","Die Unterkunft Gardens Hill Resort & Spa nimmt besondere Anfragen an – im nächsten Schritt hinzufügen! Verfügbarkeit anzeigen Anreise Von 15:00 bis 00:00 Uhr Abreise Von 04:00 bis 11:00 Uhr Stornierung/ Vorauszahlung Die Stornierungs- und Vorauszahlungsrichtlinien ändern sich je nach Unterkunftskategorie. Bitte geben Sie Ihre Reisedaten ein und überprüfen Sie die Bedingungen Ihrer gewählten Option. Erstattungsfähige Schadenskaution Bei der Ankunft ist eine Schadenskaution von € 100 erforderlich. Diese wird in bar hinterlegt. Sie erhalten die Erstattung in der Regel bei Abreise. Die Schadenskaution wird Ihnen in voller Höhe in bar erstattet, nachdem die Unterkunft überprüft wurde und keine Schäden festgestellt wurden. Kinder und Betten Richtlinien für Kinder Kinder jeden Alters sind willkommen. Fügen Sie Ihrer Suche bitte die Anzahl der Kinder in Ihrer Gruppe und deren Alter hinzu, um die korrekten Preise und Belegungsinformationen zu sehen. Richtlinien zu Baby- und Zustellbetten 0 - 3 Jahre Babybett auf Anfrage Kostenfrei 4 - 11 Jahre Zustellbett auf Anfrage € 38,65 pro Kind, pro Nacht über 12 Jahre Zustellbett auf Anfrage € 77,29 pro Person, pro Nacht Preise für Baby- und Zustellbetten sind nicht im Gesamtpreis enthalten und müssen separat während Ihres Aufenthaltes bezahlt werden. Die Anzahl an Zustell- und Babybetten ist von der von Ihnen gewählten Option abhängig. Bitte prüfen Sie Ihre ausgewählte Option für mehr Informationen. Alle Babybetten und Zustellbetten unterliegen der Verfügbarkeit. Keine Altersbeschränkung Es gibt keine Altersbeschränkung für den Check-in. Haustiere Haustiere sind nicht gestattet. In dieser Unterkunft werden folgende Karten akzeptiert Barzahlung nicht akzeptiert Partys Partys/Veranstaltungen sind nicht erlaubt.","2026-03-21 00:34:37.330338+00"
"54","12432847-897e-4832-b346-dd1a815f4d73","76fcd801-16e2-495e-8db9-36d8493ce456","fr","Règles de la maison","L'établissement Gardens Hill Resort & Spa accepte les demandes spéciales. Ajoutez la vôtre à la prochaine étape ! Voir les disponibilités Arrivée De 15:00 à 00:00 Départ De 04:00 à 11:00 Annulation / Prépaiement Les conditions d'annulation et de prépaiement varient en fonction du type d'hébergement. Veuillez saisir les dates de votre séjour et consulter les conditions de l'option choisie. Dépôt de garantie remboursable Un dépôt de garantie d'un montant de € 100 est demandé à l'arrivée. Il devra être payé en espèces. Le remboursement devrait être effectué le jour de votre départ. Le dépôt de garantie vous sera entièrement remboursé en espèces, si aucun dommage n'a été constaté par l'établissement. Enfants et lits Conditions relatives aux enfants Tous les enfants sont les bienvenus. Pour voir les tarifs et les informations associés à la taille de votre groupe, veuillez ajouter à votre recherche le nombre d'enfants avec qui vous voyagez ainsi que leur âge. Conditions relatives aux lits bébé et aux lits d'appoint 0 - 3 ans Lit bébé sur demande Gratuit 4 - 11 ans Lit d'appoint sur demande € 38,65 par enfant et par nuit Plus de 12 ans Lit d'appoint sur demande € 77,29 par personne et par nuit Les frais supplémentaires associés aux lits bébé et aux lits d'appoint ne sont pas inclus dans le montant total et devront être payés séparément pendant votre séjour. Le nombre de lits bébé et de lits d'appoint disponibles dépend de l'option que vous choisissez. Veuillez consulter l'option sélectionnée pour obtenir plus d'informations. Tous les lits bébé et les lits d'appoint sont soumis à disponibilité. Aucune restriction d'âge Aucune restriction relative à l'âge ne s'applique pour l'enregistrement. Animaux domestiques Les animaux de compagnie ne sont pas admis au sein de l'établissement. Cartes acceptées par cet établissement Les espèces ne sont pas acceptées Fêtes Les fêtes/événements ne sont pas autorisés.","2026-03-21 00:40:51.409755+00"
"58","13e5ea25-f5ed-4845-b9a5-849b5ea5f405","9af0e380-78e5-4aea-8580-94361d2f781f","es","Normas de la casa","Golden Beach Resort & Spa acepta peticiones especiales. ¡Añádelas en el siguiente paso! Ver disponibilidad Entrada Desde las 15:00 Salida Hasta las 12:00 Cancelación /  prepago Las condiciones de cancelación y de pago por adelantado pueden variar según el tipo de alojamiento. Introduce las fechas de tu estancia y consulta las condiciones de la opción que quieres reservar. Camas para niños Condiciones para estancias con niños Se pueden alojar niños de cualquier edad. Los niños a partir de 18 años pagan como adultos en este alojamiento. Para ver la información correcta sobre precios y ocupación, añade a la búsqueda el número de niños con los que viajas y sus edades. Condiciones sobre cunas y camas supletorias 0 - 3 años Cuna a petición Gratis El número de cunas permitido depende de la opción que escojas. Consulta la opción que has escogido para saber más. No hay camas supletorias disponibles en este alojamiento. Todas las cunas están sujetas a disponibilidad. No hay restricción por edad No hay edad mínima para el check-in Mascotas Se admiten bajo petición. Se pueden aplicar suplementos. Métodos de pago aceptados Efectivo","2026-03-21 01:00:36.338063+00"
"55","537c0c75-391a-4b1a-ba8e-73bd9a679121","76fcd801-16e2-495e-8db9-36d8493ce456","it","Regole della struttura","Gardens Hill Resort & Spa accetta le richieste speciali. Aggiungile nel prossimo passaggio! Vedi disponibilità Arrivo Dalle 15:00 alle 00:00 Partenza Dalle 04:00 alle 11:00 Cancellazione / Pagamento anticipato Le condizioni relative alla cancellazione e al pagamento anticipato variano a seconda della tipologia di alloggio. Inserisci le date del soggiorno e verifica le condizioni dell'opzione scelta. Deposito cauzionale rimborsabile È richiesto un deposito cauzionale di € 100 all'arrivo. Dovrai pagarlo in contanti. Dovresti ricevere il rimborso al momento del check-out. Il deposito ti sarà rimborsato per intero in contanti dopo una verifica dello stato dell'alloggio. Bambini e letti Condizioni per i bambini I bambini di tutte le età sono i benvenuti. Per vedere informazioni corrette relativamente a prezzi e occupazione, aggiungi alla ricerca il numero e l'età dei bambini che soggiorneranno. Condizioni per culle e letti aggiuntivi 0 - 3 anni Culla su richiesta Gratis 4 - 11 anni Letto supplementare su richiesta € 38,65 per bambino, a notte 12 anni e oltre Letto supplementare su richiesta € 77,29 per persona, a notte Il prezzo delle culle e dei letti supplementari non è incluso nell'importo totale e dovrà essere pagato separatamente durante il soggiorno. Il numero di culle e letti supplementari ammessi dipende dall'opzione che scegli. Controlla quella che hai selezionato per maggiori informazioni. Le culle e i letti supplementari sono soggetti a disponibilità. Nessuna età minima Non è richiesta un'età minima per fare il check-in. Animali Animali non ammessi. Carte di credito accettate presso la struttura Non si accettano contanti Feste Non è permesso organizzare feste/eventi.","2026-03-21 00:46:55.105129+00"
"56","59bf5066-fd49-473e-80ab-2a8c0a82f1f2","76fcd801-16e2-495e-8db9-36d8493ce456","nl","Huisregels","Gardens Hill Resort & Spa accepteert speciale verzoeken, voeg ze toe bij de volgende stap! Bekijk beschikbaarheid Inchecken Van 15:00 tot 00:00 Uitchecken Van 04:00 tot 11:00 Annuleren / vooruitbetalen Annulerings- en vooruitbetalingsvoorwaarden verschillen per accommodatietype. Vul de data van je verblijf in en controleer de voorwaarden van je gekozen optie. Terugbetaalbare borg Een borg van € 100 is verplicht. Deze wordt contant geïnd. Je wordt terugbetaald bij het uitchecken. Je borg wordt volledig contant terugbetaald, na controle op eventuele schade aan de accommodatie. Kinderen en bedden Voorwaarden voor kinderen Kinderen van alle leeftijden zijn welkom. Voeg het aantal kinderen in je groep en hun leeftijden toe aan je zoekopdracht om de juiste prijzen en informatie over de bezetting te zien. Voorwaarden voor kinderbedjes en extra bedden 0 - 3 jaar Kinderbedje op verzoek Gratis 4 - 11 jaar Extra bed op verzoek € 38,65 per kind per nacht 12+ jaar Extra bed op verzoek € 77,29 per persoon per nacht Prijzen voor kinderbedjes en extra bedden zijn niet bij de totaalprijs inbegrepen, en moeten apart betaald worden tijdens je verblijf. Het aantal toegestane extra bedden en kinderbedjes hangt af van de optie die je kiest. Controleer de optie die je geselecteerd hebt voor meer informatie. Alle kinderbedjes en extra bedden zijn afhankelijk van beschikbaarheid. Geen leeftijdsrestrictie Er is geen minimumleeftijd om in te checken Huisdieren Huisdieren zijn niet toegestaan. Betaalwijzen bij accommodatie Contant geld wordt niet geaccepteerd Feesten Feesten/bijeenkomsten zijn niet toegestaan","2026-03-21 00:53:18.809913+00"
"57","c9515475-dcf1-49b0-b983-92955b0b1b2e","76fcd801-16e2-495e-8db9-36d8493ce456","pt","Regras da propriedade","Gardens Hill Resort & Spa aceita pedidos especiais – adicione-o(s) no próximo passo! Ver disponibilidade Check-in Das 15:00 às 00:00 Check-out Das 04:00 às 11:00 Cancelamento/ pré-pagamento As condições de cancelamento e de pré-pagamento variam consoante o tipo de alojamento. Por favor, insira as datas da sua estadia e verifique as condições da opção que selecionou. Caução reembolsável É exigida uma caução de € 100 no momento da chegada. Cerca de CAD 158. A caução será cobrada como um pagamento em numerário. O reembolso deverá ser feito durante o check-out. A sua caução será reembolsada na totalidade em numerário, após uma inspeção ao alojamento. Crianças e camas Condições de crianças Todas as crianças são bem-vindas. Para ver os preços corretos e a informação sobre a ocupação, por favor, adicione à sua pesquisa o número de crianças no seu grupo e as respetivas idades. Condições de berços e camas extra 0 - 3 anos Berço mediante pedido Gratuito 4 - 11 anos Cama extra mediante pedido € 38,65 por criança, por noite Mais de 12 anos Cama extra mediante pedido € 77,29 por pessoa, por noite Os preços para berços e camas extra não estão incluídos no preço total e têm se ser pagos separadamente durante a sua estadia. O número permitido de camas extra e de berços está dependente da opção que escolher. Por favor, verifique a sua opção selecionada para mais informações. Todos os berços e camas extra estão sujeitos a disponibilidade. Sem restrições de idade Não há restrições de idade para fazer check-in Animais de estimação Animais de estimação: não admitidos. Cartões aceites pelo alojamento Não aceita dinheiro Festas Não é permitido realizar festas/eventos","2026-03-21 00:59:18.577148+00"
"61","bb6d8bb6-ed90-4b3d-9e47-ca6200356f54","67f1ef51-6f79-477a-b9a9-34daad69259f","en","House rules","Hotel Atlântico Rio takes special requests - add in the next step! See availability Check-in From 14:00 Guests are required to show a photo identification and credit card upon check-in Check-out Until 12:00 Cancellation/ prepayment Cancellation and prepayment policies vary according to accommodation type. Please enter the dates of your stay and check the conditions of your required option. Children and beds Child policies Children of any age are welcome. Children 9 years and above will be charged as adults at this property. To see correct prices and occupancy information, please add the number of children in your group and their ages to your search. Cot and extra bed policies Cots and extra beds are not available at this property. Age restriction The minimum age for check-in is 18 Pets Pets are not allowed. Groups When booking more than 5 rooms, different policies and additional supplements may apply. Accepted payment methods Cash","2026-03-21 01:07:59.312267+00"
