"id","hotel_id","url_id","language","popular_service","created_at"
"344","80eb1a9d-d298-4c14-8513-5844fcbd1a5b","78b1b319-2fbf-4d1e-a4b3-81aa324836d8","it","Piscina coperta","2026-03-23 03:50:32.650452+00"
"345","80eb1a9d-d298-4c14-8513-5844fcbd1a5b","78b1b319-2fbf-4d1e-a4b3-81aa324836d8","it","Parcheggio privato","2026-03-23 03:50:32.650457+00"
"346","80eb1a9d-d298-4c14-8513-5844fcbd1a5b","78b1b319-2fbf-4d1e-a4b3-81aa324836d8","it","Connessione WiFi gratuita","2026-03-23 03:50:32.650457+00"
"347","80eb1a9d-d298-4c14-8513-5844fcbd1a5b","78b1b319-2fbf-4d1e-a4b3-81aa324836d8","it","Disponibilità di camere familiari","2026-03-23 03:50:32.650458+00"
"348","80eb1a9d-d298-4c14-8513-5844fcbd1a5b","78b1b319-2fbf-4d1e-a4b3-81aa324836d8","it","Navetta aeroportuale","2026-03-23 03:50:32.650459+00"
"349","80eb1a9d-d298-4c14-8513-5844fcbd1a5b","78b1b319-2fbf-4d1e-a4b3-81aa324836d8","it","Servizio in camera","2026-03-23 03:50:32.650459+00"
"350","80eb1a9d-d298-4c14-8513-5844fcbd1a5b","78b1b319-2fbf-4d1e-a4b3-81aa324836d8","it","Camere non fumatori","2026-03-23 03:50:32.65046+00"
"351","80eb1a9d-d298-4c14-8513-5844fcbd1a5b","78b1b319-2fbf-4d1e-a4b3-81aa324836d8","it","Reception 24 ore su 24","2026-03-23 03:50:32.650461+00"
"352","80eb1a9d-d298-4c14-8513-5844fcbd1a5b","78b1b319-2fbf-4d1e-a4b3-81aa324836d8","it","Servizio pulizie giornaliero","2026-03-23 03:50:32.650461+00"
"353","80eb1a9d-d298-4c14-8513-5844fcbd1a5b","78b1b319-2fbf-4d1e-a4b3-81aa324836d8","it","Colazione eccellente","2026-03-23 03:50:32.650462+00"
"354","80eb1a9d-d298-4c14-8513-5844fcbd1a5b","78b1b319-2fbf-4d1e-a4b3-81aa324836d8","it","Vedi tutti e 65 i servizi","2026-03-23 03:50:32.650462+00"
"355","01da75d2-7278-43f0-b033-3d3b5a9a58fb","3016cdeb-d26c-480f-8190-94db410648a6","it","Piscina scoperta","2026-03-23 03:51:51.982277+00"
"356","01da75d2-7278-43f0-b033-3d3b5a9a58fb","3016cdeb-d26c-480f-8190-94db410648a6","it","Connessione WiFi gratuita","2026-03-23 03:51:51.982281+00"
"357","01da75d2-7278-43f0-b033-3d3b5a9a58fb","3016cdeb-d26c-480f-8190-94db410648a6","it","Ristorante","2026-03-23 03:51:51.982282+00"
"358","01da75d2-7278-43f0-b033-3d3b5a9a58fb","3016cdeb-d26c-480f-8190-94db410648a6","it","Camere non fumatori","2026-03-23 03:51:51.982283+00"
"359","01da75d2-7278-43f0-b033-3d3b5a9a58fb","3016cdeb-d26c-480f-8190-94db410648a6","it","Servizio in camera","2026-03-23 03:51:51.982283+00"
"360","01da75d2-7278-43f0-b033-3d3b5a9a58fb","3016cdeb-d26c-480f-8190-94db410648a6","it","Reception 24 ore su 24","2026-03-23 03:51:51.982284+00"
"361","01da75d2-7278-43f0-b033-3d3b5a9a58fb","3016cdeb-d26c-480f-8190-94db410648a6","it","Camere/strutture per ospiti disabili","2026-03-23 03:51:51.982285+00"
"362","01da75d2-7278-43f0-b033-3d3b5a9a58fb","3016cdeb-d26c-480f-8190-94db410648a6","it","Terrazza","2026-03-23 03:51:51.982285+00"
"363","01da75d2-7278-43f0-b033-3d3b5a9a58fb","3016cdeb-d26c-480f-8190-94db410648a6","it","Bar","2026-03-23 03:51:51.982286+00"
"364","01da75d2-7278-43f0-b033-3d3b5a9a58fb","3016cdeb-d26c-480f-8190-94db410648a6","it","Colazione buona","2026-03-23 03:51:51.982286+00"
"365","01da75d2-7278-43f0-b033-3d3b5a9a58fb","3016cdeb-d26c-480f-8190-94db410648a6","it","Vedi tutti e 48 i servizi","2026-03-23 03:51:51.982287+00"
"366","d6c73a63-12a9-4eb0-85aa-60766bcce300","70306a8a-fa56-49d0-a20e-6e2b382707c3","es","Piscina al aire libre","2026-03-23 03:53:10.777767+00"
"367","d6c73a63-12a9-4eb0-85aa-60766bcce300","70306a8a-fa56-49d0-a20e-6e2b382707c3","es","WiFi gratis","2026-03-23 03:53:10.777771+00"
"368","d6c73a63-12a9-4eb0-85aa-60766bcce300","70306a8a-fa56-49d0-a20e-6e2b382707c3","es","Situado frente a la playa","2026-03-23 03:53:10.777772+00"
"369","d6c73a63-12a9-4eb0-85aa-60766bcce300","70306a8a-fa56-49d0-a20e-6e2b382707c3","es","Habitaciones familiares","2026-03-23 03:53:10.777772+00"
"370","d6c73a63-12a9-4eb0-85aa-60766bcce300","70306a8a-fa56-49d0-a20e-6e2b382707c3","es","Restaurante","2026-03-23 03:53:10.777773+00"
"371","d6c73a63-12a9-4eb0-85aa-60766bcce300","70306a8a-fa56-49d0-a20e-6e2b382707c3","es","Servicio de habitaciones","2026-03-23 03:53:10.777774+00"
"372","d6c73a63-12a9-4eb0-85aa-60766bcce300","70306a8a-fa56-49d0-a20e-6e2b382707c3","es","Habitaciones sin humo","2026-03-23 03:53:10.777774+00"
"373","d6c73a63-12a9-4eb0-85aa-60766bcce300","70306a8a-fa56-49d0-a20e-6e2b382707c3","es","Recepción 24 horas","2026-03-23 03:53:10.777775+00"
"374","d6c73a63-12a9-4eb0-85aa-60766bcce300","70306a8a-fa56-49d0-a20e-6e2b382707c3","es","Bar","2026-03-23 03:53:10.777775+00"
"375","d6c73a63-12a9-4eb0-85aa-60766bcce300","70306a8a-fa56-49d0-a20e-6e2b382707c3","es","Desayuno fantástico","2026-03-23 03:53:10.777776+00"
"376","d1f47de4-3143-40a3-a774-8d082a664272","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","es","Piscina al aire libre","2026-03-23 03:54:41.358675+00"
"377","d1f47de4-3143-40a3-a774-8d082a664272","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","es","WiFi gratis","2026-03-23 03:54:41.358679+00"
"378","d1f47de4-3143-40a3-a774-8d082a664272","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","es","Parking privado","2026-03-23 03:54:41.35868+00"
"379","d1f47de4-3143-40a3-a774-8d082a664272","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","es","Gimnasio","2026-03-23 03:54:41.358681+00"
"380","d1f47de4-3143-40a3-a774-8d082a664272","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","es","Restaurante","2026-03-23 03:54:41.358682+00"
"381","d1f47de4-3143-40a3-a774-8d082a664272","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","es","Habitaciones sin humo","2026-03-23 03:54:41.358683+00"
"382","d1f47de4-3143-40a3-a774-8d082a664272","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","es","Recepción 24 horas","2026-03-23 03:54:41.358684+00"
"383","d1f47de4-3143-40a3-a774-8d082a664272","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","es","Servicio de habitaciones","2026-03-23 03:54:41.358686+00"
"384","d1f47de4-3143-40a3-a774-8d082a664272","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","es","Bar","2026-03-23 03:54:41.358687+00"
"385","d1f47de4-3143-40a3-a774-8d082a664272","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","es","Desayuno","2026-03-23 03:54:41.358688+00"
"386","cc1d44a7-35d8-491d-8c7f-c484fcd917c9","70306a8a-fa56-49d0-a20e-6e2b382707c3","en","Outdoor swimming pool","2026-03-23 03:57:34.88919+00"
"387","cc1d44a7-35d8-491d-8c7f-c484fcd917c9","70306a8a-fa56-49d0-a20e-6e2b382707c3","en","Free WiFi","2026-03-23 03:57:34.889193+00"
"388","cc1d44a7-35d8-491d-8c7f-c484fcd917c9","70306a8a-fa56-49d0-a20e-6e2b382707c3","en","Beachfront","2026-03-23 03:57:34.889194+00"
"389","cc1d44a7-35d8-491d-8c7f-c484fcd917c9","70306a8a-fa56-49d0-a20e-6e2b382707c3","en","Family rooms","2026-03-23 03:57:34.889194+00"
"390","cc1d44a7-35d8-491d-8c7f-c484fcd917c9","70306a8a-fa56-49d0-a20e-6e2b382707c3","en","Restaurant","2026-03-23 03:57:34.889195+00"
"391","cc1d44a7-35d8-491d-8c7f-c484fcd917c9","70306a8a-fa56-49d0-a20e-6e2b382707c3","en","Room service","2026-03-23 03:57:34.889195+00"
"392","cc1d44a7-35d8-491d-8c7f-c484fcd917c9","70306a8a-fa56-49d0-a20e-6e2b382707c3","en","Non-smoking rooms","2026-03-23 03:57:34.889196+00"
"393","cc1d44a7-35d8-491d-8c7f-c484fcd917c9","70306a8a-fa56-49d0-a20e-6e2b382707c3","en","24-hour front desk","2026-03-23 03:57:34.889196+00"
"394","cc1d44a7-35d8-491d-8c7f-c484fcd917c9","70306a8a-fa56-49d0-a20e-6e2b382707c3","en","Bar","2026-03-23 03:57:34.889197+00"
"395","cc1d44a7-35d8-491d-8c7f-c484fcd917c9","70306a8a-fa56-49d0-a20e-6e2b382707c3","en","Breakfast","2026-03-23 03:57:34.889197+00"
"396","3218c499-3bd2-4020-8b0b-13411739bb4f","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","en","Outdoor swimming pool","2026-03-23 04:00:26.329744+00"
"397","3218c499-3bd2-4020-8b0b-13411739bb4f","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","en","Free WiFi","2026-03-23 04:00:26.329747+00"
"398","3218c499-3bd2-4020-8b0b-13411739bb4f","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","en","Private parking","2026-03-23 04:00:26.329748+00"
"399","3218c499-3bd2-4020-8b0b-13411739bb4f","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","en","Fitness centre","2026-03-23 04:00:26.329748+00"
"400","3218c499-3bd2-4020-8b0b-13411739bb4f","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","en","Restaurant","2026-03-23 04:00:26.329749+00"
"401","3218c499-3bd2-4020-8b0b-13411739bb4f","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","en","Non-smoking rooms","2026-03-23 04:00:26.329749+00"
"402","3218c499-3bd2-4020-8b0b-13411739bb4f","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","en","24-hour front desk","2026-03-23 04:00:26.32975+00"
"403","3218c499-3bd2-4020-8b0b-13411739bb4f","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","en","Room service","2026-03-23 04:00:26.329751+00"
"404","3218c499-3bd2-4020-8b0b-13411739bb4f","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","en","Bar","2026-03-23 04:00:26.329751+00"
"405","3218c499-3bd2-4020-8b0b-13411739bb4f","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","en","Very good breakfast","2026-03-23 04:00:26.329752+00"
"406","ad09b0ba-f746-4bcc-b31f-d4edf0a3c63f","70306a8a-fa56-49d0-a20e-6e2b382707c3","de","Außenpool","2026-03-23 04:01:46.284328+00"
"407","ad09b0ba-f746-4bcc-b31f-d4edf0a3c63f","70306a8a-fa56-49d0-a20e-6e2b382707c3","de","WLAN inklusive","2026-03-23 04:01:46.284332+00"
"408","ad09b0ba-f746-4bcc-b31f-d4edf0a3c63f","70306a8a-fa56-49d0-a20e-6e2b382707c3","de","am Strand","2026-03-23 04:01:46.284333+00"
"409","ad09b0ba-f746-4bcc-b31f-d4edf0a3c63f","70306a8a-fa56-49d0-a20e-6e2b382707c3","de","Familienzimmer","2026-03-23 04:01:46.284334+00"
"410","ad09b0ba-f746-4bcc-b31f-d4edf0a3c63f","70306a8a-fa56-49d0-a20e-6e2b382707c3","de","Restaurant","2026-03-23 04:01:46.284335+00"
"411","ad09b0ba-f746-4bcc-b31f-d4edf0a3c63f","70306a8a-fa56-49d0-a20e-6e2b382707c3","de","Zimmerservice","2026-03-23 04:01:46.284336+00"
"412","ad09b0ba-f746-4bcc-b31f-d4edf0a3c63f","70306a8a-fa56-49d0-a20e-6e2b382707c3","de","Nichtraucherzimmer","2026-03-23 04:01:46.284337+00"
"413","ad09b0ba-f746-4bcc-b31f-d4edf0a3c63f","70306a8a-fa56-49d0-a20e-6e2b382707c3","de","24-Stunden-Rezeption","2026-03-23 04:01:46.284338+00"
"414","ad09b0ba-f746-4bcc-b31f-d4edf0a3c63f","70306a8a-fa56-49d0-a20e-6e2b382707c3","de","Bar","2026-03-23 04:01:46.284339+00"
"415","ad09b0ba-f746-4bcc-b31f-d4edf0a3c63f","70306a8a-fa56-49d0-a20e-6e2b382707c3","de","Hervorragendes Frühstück","2026-03-23 04:01:46.28434+00"
"416","8c8ccd37-eb79-4862-b801-7545c89caaed","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","de","Außenpool","2026-03-23 04:03:05.268564+00"
"417","8c8ccd37-eb79-4862-b801-7545c89caaed","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","de","WLAN inklusive","2026-03-23 04:03:05.268569+00"
"418","8c8ccd37-eb79-4862-b801-7545c89caaed","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","de","Privatparkplatz","2026-03-23 04:03:05.26857+00"
"419","8c8ccd37-eb79-4862-b801-7545c89caaed","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","de","Fitnesscenter","2026-03-23 04:03:05.268571+00"
"420","8c8ccd37-eb79-4862-b801-7545c89caaed","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","de","Restaurant","2026-03-23 04:03:05.268573+00"
"421","8c8ccd37-eb79-4862-b801-7545c89caaed","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","de","Nichtraucherzimmer","2026-03-23 04:03:05.268574+00"
"422","8c8ccd37-eb79-4862-b801-7545c89caaed","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","de","24-Stunden-Rezeption","2026-03-23 04:03:05.268575+00"
"423","8c8ccd37-eb79-4862-b801-7545c89caaed","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","de","Zimmerservice","2026-03-23 04:03:05.268576+00"
"424","8c8ccd37-eb79-4862-b801-7545c89caaed","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","de","Bar","2026-03-23 04:03:05.268577+00"
"425","8c8ccd37-eb79-4862-b801-7545c89caaed","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","de","Sehr gutes Frühstück","2026-03-23 04:03:05.268579+00"
"426","6af9cb0c-a788-4fe0-a597-202f5f3c1af8","70306a8a-fa56-49d0-a20e-6e2b382707c3","it","Piscina scoperta","2026-03-23 04:04:22.531732+00"
"427","6af9cb0c-a788-4fe0-a597-202f5f3c1af8","70306a8a-fa56-49d0-a20e-6e2b382707c3","it","Connessione WiFi gratuita","2026-03-23 04:04:22.531735+00"
"428","6af9cb0c-a788-4fe0-a597-202f5f3c1af8","70306a8a-fa56-49d0-a20e-6e2b382707c3","it","Fronte spiaggia","2026-03-23 04:04:22.531736+00"
"429","6af9cb0c-a788-4fe0-a597-202f5f3c1af8","70306a8a-fa56-49d0-a20e-6e2b382707c3","it","Disponibilità di camere familiari","2026-03-23 04:04:22.531736+00"
"430","6af9cb0c-a788-4fe0-a597-202f5f3c1af8","70306a8a-fa56-49d0-a20e-6e2b382707c3","it","Ristorante","2026-03-23 04:04:22.531737+00"
"431","6af9cb0c-a788-4fe0-a597-202f5f3c1af8","70306a8a-fa56-49d0-a20e-6e2b382707c3","it","Servizio in camera","2026-03-23 04:04:22.531738+00"
"432","6af9cb0c-a788-4fe0-a597-202f5f3c1af8","70306a8a-fa56-49d0-a20e-6e2b382707c3","it","Camere non fumatori","2026-03-23 04:04:22.531738+00"
"433","6af9cb0c-a788-4fe0-a597-202f5f3c1af8","70306a8a-fa56-49d0-a20e-6e2b382707c3","it","Reception 24 ore su 24","2026-03-23 04:04:22.531739+00"
"434","6af9cb0c-a788-4fe0-a597-202f5f3c1af8","70306a8a-fa56-49d0-a20e-6e2b382707c3","it","Bar","2026-03-23 04:04:22.531739+00"
"435","6af9cb0c-a788-4fe0-a597-202f5f3c1af8","70306a8a-fa56-49d0-a20e-6e2b382707c3","it","Colazione eccellente","2026-03-23 04:04:22.53174+00"
"436","ab7f71c3-8597-4f3d-bb76-574050c67b6a","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","it","Piscina scoperta","2026-03-23 04:05:53.012978+00"
"437","ab7f71c3-8597-4f3d-bb76-574050c67b6a","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","it","Connessione WiFi gratuita","2026-03-23 04:05:53.012982+00"
"438","ab7f71c3-8597-4f3d-bb76-574050c67b6a","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","it","Parcheggio privato","2026-03-23 04:05:53.012983+00"
"439","ab7f71c3-8597-4f3d-bb76-574050c67b6a","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","it","Palestra","2026-03-23 04:05:53.012983+00"
"440","ab7f71c3-8597-4f3d-bb76-574050c67b6a","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","it","Ristorante","2026-03-23 04:05:53.012984+00"
"441","ab7f71c3-8597-4f3d-bb76-574050c67b6a","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","it","Camere non fumatori","2026-03-23 04:05:53.012985+00"
"442","ab7f71c3-8597-4f3d-bb76-574050c67b6a","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","it","Reception 24 ore su 24","2026-03-23 04:05:53.012985+00"
"443","ab7f71c3-8597-4f3d-bb76-574050c67b6a","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","it","Servizio in camera","2026-03-23 04:05:53.012986+00"
"444","ab7f71c3-8597-4f3d-bb76-574050c67b6a","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","it","Bar","2026-03-23 04:05:53.012986+00"
"445","ab7f71c3-8597-4f3d-bb76-574050c67b6a","23a78c52-eeb7-4cf9-9cea-1f0faa1fb4a9","it","Colazione","2026-03-23 04:05:53.012987+00"
