"id","hotel_id","url_id","language","service","created_at"
"1934","6b2e273a-26c4-4259-a380-41a1c0cfb77a","a1da6af5-6d39-481c-98ab-b162305f9118","fr","Bureau","2026-03-20 23:29:07.130808+00"
"1935","6b2e273a-26c4-4259-a380-41a1c0cfb77a","a1da6af5-6d39-481c-98ab-b162305f9118","fr","Extincteurs","2026-03-20 23:29:07.130809+00"
"1936","6b2e273a-26c4-4259-a380-41a1c0cfb77a","a1da6af5-6d39-481c-98ab-b162305f9118","fr","Caméras de surveillance à l'extérieur de l'établissement","2026-03-20 23:29:07.13081+00"
"1937","6b2e273a-26c4-4259-a380-41a1c0cfb77a","a1da6af5-6d39-481c-98ab-b162305f9118","fr","Caméras de surveillance dans les parties communes","2026-03-20 23:29:07.130811+00"
"1938","6b2e273a-26c4-4259-a380-41a1c0cfb77a","a1da6af5-6d39-481c-98ab-b162305f9118","fr","Établissement entièrement non-fumeurs","2026-03-20 23:29:07.130813+00"
"1939","6b2e273a-26c4-4259-a380-41a1c0cfb77a","a1da6af5-6d39-481c-98ab-b162305f9118","fr","Horaires d'ouverture","2026-03-20 23:29:07.130814+00"
"1940","6b2e273a-26c4-4259-a380-41a1c0cfb77a","a1da6af5-6d39-481c-98ab-b162305f9118","fr","Ouverte toute l'année","2026-03-20 23:29:07.130815+00"
"1941","6b2e273a-26c4-4259-a380-41a1c0cfb77a","a1da6af5-6d39-481c-98ab-b162305f9118","fr","Tous les âges sont les bienvenus","2026-03-20 23:29:07.130817+00"
"1942","6b2e273a-26c4-4259-a380-41a1c0cfb77a","a1da6af5-6d39-481c-98ab-b162305f9118","fr","Anglais","2026-03-20 23:29:07.130818+00"
"1943","dcc38fe7-5d6d-4d7c-8f70-7ee609169902","2741d8d5-15c8-42f2-91ca-744414e755f1","it","2 piscine","2026-03-20 23:30:26.554751+00"
"1944","dcc38fe7-5d6d-4d7c-8f70-7ee609169902","2741d8d5-15c8-42f2-91ca-744414e755f1","it","Fronte spiaggia","2026-03-20 23:30:26.554754+00"
"1945","dcc38fe7-5d6d-4d7c-8f70-7ee609169902","2741d8d5-15c8-42f2-91ca-744414e755f1","it","Connessione WiFi gratuita","2026-03-20 23:30:26.554755+00"
"1946","dcc38fe7-5d6d-4d7c-8f70-7ee609169902","2741d8d5-15c8-42f2-91ca-744414e755f1","it","Disponibilità di camere familiari","2026-03-20 23:30:26.554756+00"
"1947","dcc38fe7-5d6d-4d7c-8f70-7ee609169902","2741d8d5-15c8-42f2-91ca-744414e755f1","it","Camere non fumatori","2026-03-20 23:30:26.554757+00"
"1948","dcc38fe7-5d6d-4d7c-8f70-7ee609169902","2741d8d5-15c8-42f2-91ca-744414e755f1","it","Spa & centro benessere","2026-03-20 23:30:26.554757+00"
"1949","dcc38fe7-5d6d-4d7c-8f70-7ee609169902","2741d8d5-15c8-42f2-91ca-744414e755f1","it","bollitore tè / macchina caffè in tutte le camere","2026-03-20 23:30:26.554758+00"
"1950","dcc38fe7-5d6d-4d7c-8f70-7ee609169902","2741d8d5-15c8-42f2-91ca-744414e755f1","it","Bar","2026-03-20 23:30:26.554759+00"
"1951","dcc38fe7-5d6d-4d7c-8f70-7ee609169902","2741d8d5-15c8-42f2-91ca-744414e755f1","it","Spiaggia privata","2026-03-20 23:30:26.55476+00"
"1952","dcc38fe7-5d6d-4d7c-8f70-7ee609169902","2741d8d5-15c8-42f2-91ca-744414e755f1","it","Colazione","2026-03-20 23:30:26.55476+00"
"1953","dcc38fe7-5d6d-4d7c-8f70-7ee609169902","2741d8d5-15c8-42f2-91ca-744414e755f1","it","Vedi tutti e 113 i servizi","2026-03-20 23:30:26.554761+00"
"1954","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Bagno privato","2026-03-20 23:31:44.813254+00"
"1955","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Parcheggio","2026-03-20 23:31:44.813257+00"
"1956","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Parcheggio gratuito","2026-03-20 23:31:44.813258+00"
"1957","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Connessione WiFi gratuita","2026-03-20 23:31:44.813259+00"
"1958","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Aria condizionata","2026-03-20 23:31:44.813259+00"
"1959","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","TV a schermo piatto","2026-03-20 23:31:44.81326+00"
"1960","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Camere non fumatori","2026-03-20 23:31:44.81326+00"
"1961","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Disponibilità di camere familiari","2026-03-20 23:31:44.813261+00"
"1962","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Piscina scoperta","2026-03-20 23:31:44.813261+00"
"1963","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Doccia","2026-03-20 23:31:44.813262+00"
"1964","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Carta igienica","2026-03-20 23:31:44.813263+00"
"1965","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Asciugamani","2026-03-20 23:31:44.813263+00"
"1966","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Armadio o guardaroba","2026-03-20 23:31:44.813264+00"
"1967","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Forno a microonde","2026-03-20 23:31:44.813264+00"
"1968","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Frigorifero","2026-03-20 23:31:44.813265+00"
"1969","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Scrivania","2026-03-20 23:31:44.813265+00"
"1970","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Estintori","2026-03-20 23:31:44.813266+00"
"1971","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Telecamere a circuito chiuso all'esterno della struttura","2026-03-20 23:31:44.813266+00"
"1972","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Telecamere a circuito chiuso nelle zone in comune","2026-03-20 23:31:44.813267+00"
"1973","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Struttura interamente non fumatori","2026-03-20 23:31:44.813267+00"
"1974","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Orari di apertura","2026-03-20 23:31:44.813268+00"
"1975","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Aperta tutto l'anno","2026-03-20 23:31:44.813268+00"
"1976","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Accessibile a ogni età","2026-03-20 23:31:44.813269+00"
"1977","5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","it","Inglese","2026-03-20 23:31:44.81327+00"
"1978","3e161e05-3ff3-4fb6-ab7b-0ffc2c4fbcd1","2741d8d5-15c8-42f2-91ca-744414e755f1","nl","2 zwembaden","2026-03-20 23:33:05.071247+00"
"1979","3e161e05-3ff3-4fb6-ab7b-0ffc2c4fbcd1","2741d8d5-15c8-42f2-91ca-744414e755f1","nl","Aan het strand","2026-03-20 23:33:05.071249+00"
"1980","3e161e05-3ff3-4fb6-ab7b-0ffc2c4fbcd1","2741d8d5-15c8-42f2-91ca-744414e755f1","nl","Gratis WiFi","2026-03-20 23:33:05.07125+00"
"1981","3e161e05-3ff3-4fb6-ab7b-0ffc2c4fbcd1","2741d8d5-15c8-42f2-91ca-744414e755f1","nl","Familiekamers","2026-03-20 23:33:05.071251+00"
"1982","3e161e05-3ff3-4fb6-ab7b-0ffc2c4fbcd1","2741d8d5-15c8-42f2-91ca-744414e755f1","nl","Rookvrije kamers","2026-03-20 23:33:05.071251+00"
"1983","3e161e05-3ff3-4fb6-ab7b-0ffc2c4fbcd1","2741d8d5-15c8-42f2-91ca-744414e755f1","nl","Wellnesscentrum","2026-03-20 23:33:05.071252+00"
"1984","3e161e05-3ff3-4fb6-ab7b-0ffc2c4fbcd1","2741d8d5-15c8-42f2-91ca-744414e755f1","nl","Thee/koffiefaciliteiten in de kamer","2026-03-20 23:33:05.071252+00"
"1985","3e161e05-3ff3-4fb6-ab7b-0ffc2c4fbcd1","2741d8d5-15c8-42f2-91ca-744414e755f1","nl","Bar","2026-03-20 23:33:05.071253+00"
"1986","3e161e05-3ff3-4fb6-ab7b-0ffc2c4fbcd1","2741d8d5-15c8-42f2-91ca-744414e755f1","nl","Eigen strand","2026-03-20 23:33:05.071254+00"
"1987","3e161e05-3ff3-4fb6-ab7b-0ffc2c4fbcd1","2741d8d5-15c8-42f2-91ca-744414e755f1","nl","Ontbijt","2026-03-20 23:33:05.071254+00"
"1988","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Eigen badkamer","2026-03-20 23:34:39.724678+00"
"1989","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Parkeren","2026-03-20 23:34:39.72468+00"
"1990","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Gratis parkeergelegenheid","2026-03-20 23:34:39.724681+00"
"1991","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Gratis WiFi","2026-03-20 23:34:39.724682+00"
"1992","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Airconditioning","2026-03-20 23:34:39.724682+00"
"1993","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Familiekamers","2026-03-20 23:34:39.724683+00"
"1994","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Rookvrije kamers","2026-03-20 23:34:39.724683+00"
"1995","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Flatscreen-tv","2026-03-20 23:34:39.724684+00"
"1996","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Buitenzwembad","2026-03-20 23:34:39.724685+00"
"1997","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Douche","2026-03-20 23:34:39.724685+00"
"1998","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Toiletpapier","2026-03-20 23:34:39.724686+00"
"1999","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Handdoeken","2026-03-20 23:34:39.724686+00"
"2000","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","(Kleding)kast","2026-03-20 23:34:39.724687+00"
"2001","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Magnetron","2026-03-20 23:34:39.724687+00"
"2002","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Koelkast","2026-03-20 23:34:39.724688+00"
"2003","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Bureau","2026-03-20 23:34:39.724689+00"
"2004","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Brandblussers","2026-03-20 23:34:39.724689+00"
"2005","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Camerabewaking buiten","2026-03-20 23:34:39.72469+00"
"2006","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Camerabewaking in gemeenschappelijke ruimtes","2026-03-20 23:34:39.72469+00"
"2007","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Niet-roken in gehele accommodatie","2026-03-20 23:34:39.724691+00"
"2008","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Openingstijden","2026-03-20 23:34:39.724691+00"
"2009","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Het hele jaar door geopend","2026-03-20 23:34:39.724692+00"
"2010","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Alle leeftijden welkom","2026-03-20 23:34:39.724693+00"
"2011","41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","nl","Engels","2026-03-20 23:34:39.724693+00"
"2012","623d4fcc-f36d-4b67-b179-b14a6f831d2e","2741d8d5-15c8-42f2-91ca-744414e755f1","pt","2 piscinas","2026-03-20 23:35:57.231214+00"
"2013","623d4fcc-f36d-4b67-b179-b14a6f831d2e","2741d8d5-15c8-42f2-91ca-744414e755f1","pt","Frente à praia","2026-03-20 23:35:57.231217+00"
"2014","623d4fcc-f36d-4b67-b179-b14a6f831d2e","2741d8d5-15c8-42f2-91ca-744414e755f1","pt","Acesso Wi-Fi gratuito","2026-03-20 23:35:57.231218+00"
"2015","623d4fcc-f36d-4b67-b179-b14a6f831d2e","2741d8d5-15c8-42f2-91ca-744414e755f1","pt","Quartos familiares","2026-03-20 23:35:57.231218+00"
"2016","623d4fcc-f36d-4b67-b179-b14a6f831d2e","2741d8d5-15c8-42f2-91ca-744414e755f1","pt","Quartos para não fumadores","2026-03-20 23:35:57.231219+00"
"2017","623d4fcc-f36d-4b67-b179-b14a6f831d2e","2741d8d5-15c8-42f2-91ca-744414e755f1","pt","Spa e centro de bem-estar","2026-03-20 23:35:57.23122+00"
"2018","623d4fcc-f36d-4b67-b179-b14a6f831d2e","2741d8d5-15c8-42f2-91ca-744414e755f1","pt","Comodidades para fazer chá e café em todos os quartos","2026-03-20 23:35:57.23122+00"
"2019","623d4fcc-f36d-4b67-b179-b14a6f831d2e","2741d8d5-15c8-42f2-91ca-744414e755f1","pt","Bar","2026-03-20 23:35:57.231221+00"
"2020","623d4fcc-f36d-4b67-b179-b14a6f831d2e","2741d8d5-15c8-42f2-91ca-744414e755f1","pt","Área de praia privada","2026-03-20 23:35:57.231221+00"
"2021","623d4fcc-f36d-4b67-b179-b14a6f831d2e","2741d8d5-15c8-42f2-91ca-744414e755f1","pt","Pequeno-almoço","2026-03-20 23:35:57.231222+00"
"2022","623d4fcc-f36d-4b67-b179-b14a6f831d2e","2741d8d5-15c8-42f2-91ca-744414e755f1","pt","Ver as 113 comodidades","2026-03-20 23:35:57.231223+00"
"2023","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Estacionamento","2026-03-20 23:37:13.943679+00"
"2024","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Casa de banho privativa","2026-03-20 23:37:13.943682+00"
"2025","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Acesso Wi-Fi gratuito","2026-03-20 23:37:13.943683+00"
"2026","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Ar condicionado","2026-03-20 23:37:13.943684+00"
"2027","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Quartos familiares","2026-03-20 23:37:13.943684+00"
"2028","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Estacionamento gratuito","2026-03-20 23:37:13.943685+00"
"2029","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Quartos para não fumadores","2026-03-20 23:37:13.943686+00"
"2030","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Televisão de ecrã plano","2026-03-20 23:37:13.943686+00"
"2031","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Piscina exterior","2026-03-20 23:37:13.943687+00"
"2032","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Duche","2026-03-20 23:37:13.943688+00"
"2033","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Papel higiénico","2026-03-20 23:37:13.943688+00"
"2034","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Toalhas","2026-03-20 23:37:13.943689+00"
"2035","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Roupeiro ou closet","2026-03-20 23:37:13.943689+00"
"2036","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Micro-ondas","2026-03-20 23:37:13.94369+00"
"2037","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Frigorífico","2026-03-20 23:37:13.943691+00"
"2038","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Secretária","2026-03-20 23:37:13.943691+00"
"2039","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Extintores","2026-03-20 23:37:13.943692+00"
"2040","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","CCTV no exterior da propriedade","2026-03-20 23:37:13.943692+00"
"2041","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","CCTV nas áreas comuns","2026-03-20 23:37:13.943693+00"
"2042","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Proibido fumar em todas as áreas","2026-03-20 23:37:13.943694+00"
"2043","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Horário de funcionamento","2026-03-20 23:37:13.943694+00"
"2044","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Aberta todo o ano","2026-03-20 23:37:13.943695+00"
"2045","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Para todas as idades","2026-03-20 23:37:13.943695+00"
"2046","cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","pt","Inglês","2026-03-20 23:37:13.943696+00"
"2047","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Baño privado","2026-03-20 23:38:32.262182+00"
"2048","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Parking","2026-03-20 23:38:32.262186+00"
"2049","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Parking gratis","2026-03-20 23:38:32.262187+00"
"2050","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","WiFi gratis","2026-03-20 23:38:32.262188+00"
"2051","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Aire acondicionado","2026-03-20 23:38:32.262188+00"
"2052","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Balcón","2026-03-20 23:38:32.262189+00"
"2053","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","TV de pantalla plana","2026-03-20 23:38:32.262189+00"
"2054","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Habitaciones familiares","2026-03-20 23:38:32.26219+00"
"2055","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Situado frente a la playa","2026-03-20 23:38:32.262191+00"
"2056","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Playa","2026-03-20 23:38:32.262191+00"
"2057","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Papel higiénico","2026-03-20 23:38:32.262192+00"
"2058","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Toallas","2026-03-20 23:38:32.262192+00"
"2059","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Artículos de aseo gratis","2026-03-20 23:38:32.262193+00"
"2060","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Secador de pelo","2026-03-20 23:38:32.262194+00"
"2061","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Ducha","2026-03-20 23:38:32.262194+00"
"2062","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Ropa de cama","2026-03-20 23:38:32.262195+00"
"2063","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Armario","2026-03-20 23:38:32.262196+00"
"2064","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Reloj despertador","2026-03-20 23:38:32.262196+00"
"2065","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Vistas","2026-03-20 23:38:32.262197+00"
"2066","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Mobiliario exterior","2026-03-20 23:38:32.262198+00"
"2067","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Patio","2026-03-20 23:38:32.262198+00"
"2068","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Terraza","2026-03-20 23:38:32.262199+00"
"2069","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Jardín","2026-03-20 23:38:32.262199+00"
"2070","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Enchufe cerca de la cama","2026-03-20 23:38:32.2622+00"
"2071","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Submarinismo De pago Fuera del alojamiento","2026-03-20 23:38:32.262201+00"
"2072","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Windsurf De pago Fuera del alojamiento","2026-03-20 23:38:32.262201+00"
"2073","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Teléfono","2026-03-20 23:38:32.262202+00"
"2074","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Bar","2026-03-20 23:38:32.262202+00"
"2075","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Restaurante","2026-03-20 23:38:32.262203+00"
"2076","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Tetera / cafetera","2026-03-20 23:38:32.262204+00"
"2077","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Servicio de limpieza diario","2026-03-20 23:38:32.262204+00"
"2078","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Servicio de conserjería","2026-03-20 23:38:32.262205+00"
"2079","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Información turística","2026-03-20 23:38:32.262205+00"
"2080","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Alquiler de coches","2026-03-20 23:38:32.262206+00"
"2081","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Traslado aeropuerto De pago","2026-03-20 23:38:32.262207+00"
"2082","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Salas de reuniones / banquetes","2026-03-20 23:38:32.262207+00"
"2083","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Snorkel De pago Fuera del alojamiento","2026-03-20 23:38:32.262208+00"
"2084","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Equitación De pago Fuera del alojamiento","2026-03-20 23:38:32.262208+00"
"2085","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Piragüismo De pago Fuera del alojamiento","2026-03-20 23:38:32.262209+00"
"2086","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Pesca De pago Fuera del alojamiento","2026-03-20 23:38:32.26221+00"
"2087","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Extintores","2026-03-20 23:38:32.26221+00"
"2088","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Cámaras de seguridad en las zonas comunitarias","2026-03-20 23:38:32.262211+00"
"2089","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Detectores de humo","2026-03-20 23:38:32.262211+00"
"2090","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Seguridad 24 horas","2026-03-20 23:38:32.262212+00"
"2091","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Caja fuerte","2026-03-20 23:38:32.262213+00"
"2092","fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","es","Prohibido fumar en todo el alojamiento","2026-03-20 23:38:32.262213+00"
