id,url_id,url,language,hotel_name,hotel_id_booking,address_city,latitude,longitude,star_rating,review_score,review_count,main_image_url,short_description,rating_value,best_rating,street_address,address_locality,address_country,postal_code,room_types,raw_data,scrape_duration_s,scrape_engine,created_at,updated_at,price_range,rooms_quantity,accommodation_type,city_name,dest_ufi,atnm_en,dest_id,region_name,district_name,version_id
ac3848ed-11c4-4a74-83b4-7e1195bce856,9c1d182a-c436-4cec-a357-2da0103f568a,https://www.booking.com/hotel/at/posthotel-achenkirch.fr.html?lang=fr,fr,Posthotel Achenkirch Resort and Spa - Adults Only,1291003,le Tyrol,47.5271081,11.707670600000029,,9.2,487,https://cf.bstatic.com/xdata/images/hotel/max500/540329808.jpg?k=fccffd7ec5f99d27f831d13476cacdad22947a1eaa0e850910ddd3938813fe81&o=&hp=1,"Situé à Achenkirch, l’établissement 5 étoiles Posthotel Achenkirch Resort and Spa - Adults Only comprend une terrasse, un bar et un court de tennis.",9.2,10,"Obere Dorfstr. 382, 6215 Achenkirch, Autriche",Obere Dorfstr. 382,Autriche,6215,"[{""info"": null, ""name"": ""Chambre Double avec Terrasse ou Balcon"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 grand lit double""}, {""info"": null, ""name"": ""Chambre Double Standard"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 grand lit double""}, {""info"": null, ""name"": ""Suite 1 Chambre"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 grand lit double""}, {""info"": null, ""name"": ""Suite Junior"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 grand lit double""}, {""info"": null, ""name"": ""Suite Supérieure"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 grand lit double""}, {""info"": null, ""name"": ""Chambre Double Économique"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 grand lit double""}, {""info"": null, ""name"": ""Chambre Double avec Balcon"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 grand lit double""}, {""info"": null, ""name"": ""Suite - Vue sur Montagne"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 grand lit double""}]",null,23.159,selenium,2026-05-24 02:53:11.542344+01,2026-05-24 02:53:11.542344+01,,,Hotel,Achenkirch,-1973515,hotel,-1973515,le Tyrol,,1
e0eeffda-7f79-46b3-b556-8e5c23b054a5,9c1d182a-c436-4cec-a357-2da0103f568a,https://www.booking.com/hotel/at/posthotel-achenkirch.pt-pt.html?lang=pt-pt,pt,Posthotel Achenkirch Resort and Spa - Adults Only,1291003,Tirol,47.5271081,11.707670600000029,,9.2,487,https://cf.bstatic.com/xdata/images/hotel/max500/540329808.jpg?k=fccffd7ec5f99d27f831d13476cacdad22947a1eaa0e850910ddd3938813fe81&o=&hp=1,"Posthotel Achenkirch Resort and Spa - Adults Only, em Achenkirch, providencia acomodações de 5 estrelas com um terraço, um bar e um campo de ténis.",9.2,10,"Obere Dorfstr. 382, 6215 Achenkirch, Áustria",Obere Dorfstr. 382,Áustria,6215,"[{""info"": null, ""name"": ""Quarto Duplo com Terraço ou Varanda"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama de casal grande""}, {""info"": null, ""name"": ""Quarto Duplo Standard"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama de casal grande""}, {""info"": null, ""name"": ""Suite com 1 Quarto"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama de casal grande""}, {""info"": null, ""name"": ""Suite Júnior"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama de casal grande""}, {""info"": null, ""name"": ""Suite Superior"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama de casal grande""}, {""info"": null, ""name"": ""Quarto Duplo Económico"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama de casal grande""}, {""info"": null, ""name"": ""Quarto Duplo com Varanda"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama de casal grande""}, {""info"": null, ""name"": ""Suite com Vista da Montanha"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama de casal grande""}]",null,15.919,selenium,2026-05-24 02:53:44.147115+01,2026-05-24 02:53:44.147115+01,,,Hotel,Achenkirch,-1973515,hotel,-1973515,Tirol,,1
c8cf40b7-65f3-4e61-9020-a8e715a2b632,d6e2b673-43c2-4a31-bcbc-6fc68335df84,https://www.booking.com/hotel/at/seevilla-altaussee.en-gb.html?lang=en-gb,en,Seevilla Altaussee,300791,Styria,47.63595493045671,13.768235519528389,4,9.3,34,https://cf.bstatic.com/xdata/images/hotel/max500/173561237.jpg?k=e3d33108f0011b6512f80e4c451d923a1ee7e9c8336b1c3a07302853cf4b9d71&o=&hp=1,Hotel Seevilla is located on the shore of the beautiful Lake Altaussee.,9.3,10,"Fischerndorf 60, 8992 Altaussee, Austria",Fischerndorf 60,Austria,8992,"[{""info"": null, ""name"": ""Double Room with Mountain View"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 large double bed""}, {""info"": null, ""name"": ""Double Room with Lake View"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 large double bed""}, {""info"": null, ""name"": ""Superior Double Room with Mountain View"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 large double bed""}, {""info"": null, ""name"": ""Superior Double Room with Lake View"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 large double bed""}]",null,19.653,selenium,2026-05-24 02:54:32.062594+01,2026-05-24 02:54:32.062594+01,,,Hotel,Altaussee,-1973834,hotel,-1973834,Styria,,1
8519285d-1a38-4d7a-9156-782c8615c33b,947fb636-2d4b-4d54-8b4b-2ee83a7510fd,https://www.booking.com/hotel/at/jufa-schloss-rothestein.en-gb.html?lang=en-gb,en,JUFA Hotel Schloss Röthelstein,74511,Styria,47.56669596049034,14.452691674232442,3,8.6,502,https://cf.bstatic.com/xdata/images/hotel/max500/105219938.jpg?k=94366aa16e8824d06ad0c1ac42b6bb397497f9f7a17723297bd132f6dac6c918&o=&hp=1,"Occupying a 17th-century castle, JUFA Hotel Röthelstein enjoys an idyllic mountain location in Upper Styria.",8.6,10,"Schlossstraße 32, 8911 Admont, Austria",Schlossstraße 32,Austria,8911,"[{""info"": null, ""name"": ""Double Room"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 large double bed""}, {""info"": null, ""name"": ""Triple Room - Annex"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 single bed and 1 large double bed""}, {""info"": null, ""name"": ""Single Room"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 single bed""}, {""info"": null, ""name"": ""Large Double Room"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 large double bed""}, {""info"": null, ""name"": ""Quadruple Room - Annex"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 bunk beds and 1 large double bed""}, {""info"": null, ""name"": ""Comfort Vierbettzimmer"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 single beds and 1 large double bed""}]",null,40.401,selenium,2026-05-24 02:54:52.603269+01,2026-05-24 02:54:52.603269+01,,,Hotel,Admont,-1973572,hotel,-1973572,Styria,,1
b08f7e27-44e9-4e56-8371-867c082c204e,d6e2b673-43c2-4a31-bcbc-6fc68335df84,https://www.booking.com/hotel/at/seevilla-altaussee.es.html?lang=es,es,Seevilla Altaussee,300791,Estiria,47.63595493045671,13.768235519528389,,9.3,34,https://cf.bstatic.com/xdata/images/hotel/max500/173561237.jpg?k=e3d33108f0011b6512f80e4c451d923a1ee7e9c8336b1c3a07302853cf4b9d71&o=&hp=1,El Hotel Seevilla está situado a orillas del hermoso lago de Altaussee.,9.3,10,"Fischerndorf 60, 8992 Altaussee, Austria",Fischerndorf 60,Austria,8992,"[{""info"": null, ""name"": ""Habitación Doble con vistas a la montaña"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble grande""}, {""info"": null, ""name"": ""Habitación Doble con vistas al lago"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble grande""}, {""info"": null, ""name"": ""Habitación Doble Superior con vistas a las montañas"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble grande""}, {""info"": null, ""name"": ""Habitación Doble Superior con vistas al lago"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble grande""}]",null,13.402,selenium,2026-05-24 02:55:10.183369+01,2026-05-24 02:55:10.183369+01,,,Hotel,Altaussee,-1973834,hotel,-1973834,Estiria,,1
4dc5d467-1db0-44a2-a9c8-400be7cdc8a3,947fb636-2d4b-4d54-8b4b-2ee83a7510fd,https://www.booking.com/hotel/at/jufa-schloss-rothestein.de.html?lang=de,de,JUFA Hotel Schloss Röthelstein,74511,Steiermark,47.56669596049034,14.452691674232442,,8.6,502,https://cf.bstatic.com/xdata/images/hotel/max500/105219938.jpg?k=94366aa16e8824d06ad0c1ac42b6bb397497f9f7a17723297bd132f6dac6c918&o=&hp=1,In einem Schloss aus dem 17. Jahrhundert in idyllischer Lage in den Bergen in Obersteiermark erwartet Sie das JUFA Hotel Röthelstein.,8.6,10,"Schlossstraße 32, 8911 Admont, Österreich",Schlossstraße 32,Österreich,8911,"[{""info"": null, ""name"": ""Doppelzimmer"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 Doppelbett""}, {""info"": null, ""name"": ""Dreibettzimmer - Nebengebäude"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 Einzelbett und 1 Doppelbett""}, {""info"": null, ""name"": ""Einzelzimmer"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 Einzelbett""}, {""info"": null, ""name"": ""Großes Doppelzimmer"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 Doppelbett""}, {""info"": null, ""name"": ""Vierbettzimmer - Nebengebäude"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 Etagenbetten und 1 Doppelbett""}, {""info"": null, ""name"": ""Comfort Vierbettzimmer"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 Einzelbetten und 1 Doppelbett""}]",null,20.158,selenium,2026-05-24 02:57:01.026636+01,2026-05-24 02:57:01.026636+01,,,Hotel,Admont,-1973572,hotel,-1973572,Steiermark,,1
af4e04ea-6e14-48db-a805-95be715460c8,947fb636-2d4b-4d54-8b4b-2ee83a7510fd,https://www.booking.com/hotel/at/jufa-schloss-rothestein.fr.html?lang=fr,fr,JUFA Hotel Schloss Röthelstein,74511,Styrie,47.56669596049034,14.452691674232442,,8.6,502,https://cf.bstatic.com/xdata/images/hotel/max500/105219938.jpg?k=94366aa16e8824d06ad0c1ac42b6bb397497f9f7a17723297bd132f6dac6c918&o=&hp=1,"Occupant un château du XVIIe siècle, le JUFA Hotel Röthelstein jouit d'un emplacement idyllique en montagne, en Haute-Styrie.",8.6,10,"Schlossstraße 32, 8911 Admont, Autriche",Schlossstraße 32,Autriche,8911,"[{""info"": null, ""name"": ""Chambre Double"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 grand lit double""}, {""info"": null, ""name"": ""Chambre Triple - Annexe"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 lit simple et 1 grand lit double""}, {""info"": null, ""name"": ""Chambre Simple"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 lit simple""}, {""info"": null, ""name"": ""Grande Chambre Double"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 grand lit double""}, {""info"": null, ""name"": ""Chambre Quadruple - Annexe"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 lits superposés et 1 grand lit double""}, {""info"": null, ""name"": ""Comfort Vierbettzimmer"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 lits simples et 1 grand lit double""}]",null,21.802,selenium,2026-05-24 02:59:47.773601+01,2026-05-24 02:59:47.773601+01,,,Hotel,Admont,-1973572,hotel,-1973572,Styrie,,1
2bef408f-3d53-4e67-828a-145d2fb3b559,a5c7110a-36e7-4664-b7d6-ee6abaea6ec8,https://www.booking.com/hotel/at/blumau.en-gb.html?lang=en-gb,en,Rogner Bad Blumau,70057,Styria,47.12347594272431,16.04651391506195,4,9.3,1096,https://cf.bstatic.com/xdata/images/hotel/max500/548063095.jpg?k=b5ac19b36148156f81dfda9f379407012a623a237fc68b794fb865d75ce884c2&o=&hp=1,"Located in the heart of Styria’s Thermal Region, Rogner Bad Blumau is not only a spa hotel, but a “Gesamtkunstwerk” (“complete artwork”), designed by the...",9.3,10,"Bad Blumau 100, 8283 Bad Blumau, Austria",Bad Blumau 100,Austria,8283,"[{""info"": null, ""name"": ""Kunsthaus Double Room"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 large double bed""}, {""info"": null, ""name"": ""Friedensreich Double Room"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 large double bed""}]",null,52.535,selenium,2026-05-24 03:04:51.171139+01,2026-05-24 03:04:51.171139+01,,,Hotel,Bad Blumau,-1974901,hotel,-1974901,Styria,,1
6ab1fd64-f01b-4313-a53a-0a6ce6c73747,947fb636-2d4b-4d54-8b4b-2ee83a7510fd,https://www.booking.com/hotel/at/jufa-schloss-rothestein.es.html?lang=es,es,JUFA Hotel Schloss Röthelstein,74511,Estiria,47.56669596049034,14.452691674232442,,8.6,502,https://cf.bstatic.com/xdata/images/hotel/max500/105219938.jpg?k=94366aa16e8824d06ad0c1ac42b6bb397497f9f7a17723297bd132f6dac6c918&o=&hp=1,El JUFA Hotel Röthelstein ocupa un castillo del siglo XVII situado en una zona montañosa idílica de la Alta Estiria.,8.6,10,"Schlossstraße 32, 8911 Admont, Austria",Schlossstraße 32,Austria,8911,"[{""info"": null, ""name"": ""Habitación Doble"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble grande""}, {""info"": null, ""name"": ""Habitación Triple - Anexo"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama individual y 1 cama doble grande""}, {""info"": null, ""name"": ""Habitación Individual"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama individual""}, {""info"": null, ""name"": ""Habitación Doble Grande"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble grande""}, {""info"": null, ""name"": ""Habitación Cuádruple - Anexo"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 literas y 1 cama doble grande""}, {""info"": null, ""name"": ""Comfort Vierbettzimmer"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 camas individuales y 1 cama doble grande""}]",null,18.791,selenium,2026-05-24 02:56:24.004475+01,2026-05-24 02:56:24.004475+01,,,Hotel,Admont,-1973572,hotel,-1973572,Estiria,,1
0fb7eb22-ff70-49ac-b483-20d0d6049f8c,d6e2b673-43c2-4a31-bcbc-6fc68335df84,https://www.booking.com/hotel/at/seevilla-altaussee.de.html?lang=de,de,Seevilla Altaussee,300791,Steiermark,47.63595493045671,13.768235519528389,,9.3,34,https://cf.bstatic.com/xdata/images/hotel/max500/173561237.jpg?k=e3d33108f0011b6512f80e4c451d923a1ee7e9c8336b1c3a07302853cf4b9d71&o=&hp=1,Das Hotel Seevilla liegt am Ufer des schönen Altausseer Sees. Es verfügt über eine große Terrasse und einen Innenpool mit Panoramafenstern und Seeblick.,9.3,10,"Fischerndorf 60, 8992 Altaussee, Österreich",Fischerndorf 60,Österreich,8992,"[{""info"": null, ""name"": ""Doppelzimmer mit Bergblick"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 Doppelbett""}, {""info"": null, ""name"": ""Doppelzimmer mit Seeblick"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 Doppelbett""}, {""info"": null, ""name"": ""Superior Doppelzimmer mit Bergblick"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 Doppelbett""}, {""info"": null, ""name"": ""Superior Doppelzimmer mit Seeblick"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 Doppelbett""}]",null,38.695,selenium,2026-05-24 02:56:44.43371+01,2026-05-24 02:56:44.43371+01,,,Hotel,Altaussee,-1973834,hotel,-1973834,Steiermark,,1
5cd17279-ec41-4bf3-a8be-967dd8d672a1,947fb636-2d4b-4d54-8b4b-2ee83a7510fd,https://www.booking.com/hotel/at/jufa-schloss-rothestein.it.html?lang=it,it,JUFA Hotel Schloss Röthelstein,74511,Stiria,47.56669596049034,14.452691674232442,,8.6,502,https://cf.bstatic.com/xdata/images/hotel/max500/105219938.jpg?k=94366aa16e8824d06ad0c1ac42b6bb397497f9f7a17723297bd132f6dac6c918&o=&hp=1,"Situato in un castello del 17° secolo, il JUFA Hotel Röthelstein vanta una posizione idilliaca in montagna, in Alta Stiria, a 10 minuti di auto...",8.6,10,"Schlossstraße 32, 8911 Admont, Austria",Schlossstraße 32,Austria,8911,"[{""info"": null, ""name"": ""Camera Matrimoniale"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale""}, {""info"": null, ""name"": ""Camera Tripla - Dependance"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto singolo e 1 letto matrimoniale""}, {""info"": null, ""name"": ""Camera Singola"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto singolo""}, {""info"": null, ""name"": ""Ampia Camera Matrimoniale"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale""}, {""info"": null, ""name"": ""Camera Quadrupla - Dependance"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 letti a castello e 1 letto matrimoniale""}, {""info"": null, ""name"": ""Camera Comfort Vierbettzimmer"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 letti singoli e 1 letto matrimoniale""}]",null,31.646,selenium,2026-05-24 02:58:08.133262+01,2026-05-24 02:58:08.133262+01,,,Hotel,Admont,-1973572,hotel,-1973572,Stiria,,1
e919a049-1e85-4a7d-83f6-c42aca9bb8ed,d6e2b673-43c2-4a31-bcbc-6fc68335df84,https://www.booking.com/hotel/at/seevilla-altaussee.it.html?lang=it,it,Seevilla Altaussee,300791,Stiria,47.63595493045671,13.768235519528389,,9.3,34,https://cf.bstatic.com/xdata/images/hotel/max500/173561237.jpg?k=e3d33108f0011b6512f80e4c451d923a1ee7e9c8336b1c3a07302853cf4b9d71&o=&hp=1,"L'Hotel Seevilla si trova sulla riva del lago di Altaussee e offre una spaziosa terrazza, una piscina coperta con vetrate panoramiche e viste sul lago.",9.3,10,"Fischerndorf 60, 8992 Altaussee, Austria",Fischerndorf 60,Austria,8992,"[{""info"": null, ""name"": ""Camera Matrimoniale con Vista Montagna"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale""}, {""info"": null, ""name"": ""Camera Matrimoniale con Vista Lago"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale""}, {""info"": null, ""name"": ""Camera Matrimoniale Superior con Vista Montagna"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale""}, {""info"": null, ""name"": ""Camera Matrimoniale Superior con Vista Lago"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 letto matrimoniale""}]",null,45.555,selenium,2026-05-24 02:58:21.810878+01,2026-05-24 02:58:21.810878+01,,,Hotel,Altaussee,-1973834,hotel,-1973834,Stiria,,1
d669dab0-19a4-4636-b85f-c114ea14fa23,d6e2b673-43c2-4a31-bcbc-6fc68335df84,https://www.booking.com/hotel/at/seevilla-altaussee.fr.html?lang=fr,fr,Seevilla Altaussee,300791,Styrie,47.63595493045671,13.768235519528389,,9.3,34,https://cf.bstatic.com/xdata/images/hotel/max500/173561237.jpg?k=e3d33108f0011b6512f80e4c451d923a1ee7e9c8336b1c3a07302853cf4b9d71&o=&hp=1,L'hôtel Seevilla est situé sur la rive du magnifique lac d'Altaussee.,9.3,10,"Fischerndorf 60, 8992 Altaussee, Autriche",Fischerndorf 60,Autriche,8992,"[{""info"": null, ""name"": ""Chambre Double - Vue sur Montagne"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 grand lit double""}, {""info"": null, ""name"": ""Chambre Double – Vue sur Lac"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 grand lit double""}, {""info"": null, ""name"": ""Chambre Double Supérieure - Vue sur Montagne"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 grand lit double""}, {""info"": null, ""name"": ""Chambre Double Supérieure - Vue sur Lac"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 grand lit double""}]",null,43.617,selenium,2026-05-24 03:00:09.689662+01,2026-05-24 03:00:09.689662+01,,,Hotel,Altaussee,-1973834,hotel,-1973834,Styrie,,1
c36ac7b7-f8a3-4b96-850e-43b81067b855,947fb636-2d4b-4d54-8b4b-2ee83a7510fd,https://www.booking.com/hotel/at/jufa-schloss-rothestein.pt-pt.html?lang=pt-pt,pt,JUFA Hotel Schloss Röthelstein,74511,Estíria,47.56669596049034,14.452691674232442,,8.6,502,https://cf.bstatic.com/xdata/images/hotel/max500/105219938.jpg?k=94366aa16e8824d06ad0c1ac42b6bb397497f9f7a17723297bd132f6dac6c918&o=&hp=1,"Ocupando um castelo do século XVII, o JUFA Hotel Röthelstein goza de uma localização idílica na montanha, na Alta Estíria.",8.6,10,"Schlossstraße 32, 8911 Admont, Áustria",Schlossstraße 32,Áustria,8911,"[{""info"": null, ""name"": ""Quarto Duplo"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama de casal grande""}, {""info"": null, ""name"": ""Quarto Triplo - Anexo"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama individual e 1 cama de casal grande""}, {""info"": null, ""name"": ""Quarto Individual"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama individual""}, {""info"": null, ""name"": ""Quarto Duplo Amplo"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama de casal grande""}, {""info"": null, ""name"": ""Quarto Quádruplo - Anexo"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 beliches e 1 cama de casal grande""}, {""info"": null, ""name"": ""Comfort Vierbettzimmer"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""2 camas individuais e 1 cama de casal grande""}]",null,16.229,selenium,2026-05-24 03:00:21.949098+01,2026-05-24 03:00:21.949098+01,,,Hotel,Admont,-1973572,hotel,-1973572,Estíria,,1
45a37cab-1851-4387-9bbd-4d82c941ddcc,a5c7110a-36e7-4664-b7d6-ee6abaea6ec8,https://www.booking.com/hotel/at/blumau.es.html?lang=es,es,Rogner Bad Blumau,70057,Estiria,47.12347594272431,16.04651391506195,,9.3,1096,https://cf.bstatic.com/xdata/images/hotel/max500/548063095.jpg?k=b5ac19b36148156f81dfda9f379407012a623a237fc68b794fb865d75ce884c2&o=&hp=1,El Rogner Bad Blumau está situado en el corazón de la región termal de Styria.,9.3,10,"Bad Blumau 100, 8283 Bad Blumau, Austria",Bad Blumau 100,Austria,8283,"[{""info"": null, ""name"": ""Habitación Doble Kunsthaus"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble grande""}, {""info"": null, ""name"": ""Habitación Doble Friedensreich"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 cama doble grande""}]",null,33.575,selenium,2026-05-24 03:07:46.69777+01,2026-05-24 03:07:46.69777+01,,,Hotel,Bad Blumau,-1974901,hotel,-1974901,Estiria,,1
437ef601-8d51-446e-9db1-516c9eb7befe,baf501bd-5e7e-480a-9e9e-37381a5cd51d,https://www.booking.com/hotel/at/narzissenhotel-bad-aussee.de.html?lang=de,de,Narzissen Vital Resort Bad Aussee,1309765,Steiermark,47.612757435921885,13.765869140625,,8.8,602,https://cf.bstatic.com/xdata/images/hotel/max500/532806489.jpg?k=2592ac1bb7243c5f7e208034cfafde33aef69e533d7a96206569393c0d96585c&o=&hp=1,Das Narzissen Vital Resort Bad Aussee ist direkt mit dem Narzissenbad verbunden und bietet Ihnen eine Kombination aus regionaler Tradition mit moderner...,8.8,10,"Pötschenstraße 172, 8990 Bad Aussee, Österreich",Pötschenstraße 172,Österreich,8990,"[{""info"": null, ""name"": ""Standard Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Junior Suite"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Senior Suite mit Bergblick"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Suite mit 2 Schlafzimmern"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett, 1 großes Doppelbett""}, {""info"": null, ""name"": ""Junior Suite - barrierefrei"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Junior Suite mit Bergblick"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Suite mit Bergblick"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett""}, {""info"": null, ""name"": ""Suite mit 2 Schlafzimmern und Bergblick"", ""adults"": null, ""images"": [], ""children"": null, ""facilities"": [], ""description"": ""1 großes Doppelbett, 1 großes Doppelbett""}]",null,48.558,selenium,2026-05-24 03:09:24.347729+01,2026-05-24 03:09:24.347729+01,,,Hotel,Bad Aussee,-1974490,hotel,-1974490,Steiermark,,1
