"id","url_id","url","language","hotel_name","hotel_id_booking","address_city","latitude","longitude","star_rating","review_score","review_count","main_image_url","short_description","rating_value","best_rating","street_address","address_locality","address_country","postal_code","room_types","raw_data","scrape_duration_s","scrape_engine","created_at","updated_at","version_id"
"48fa9c12-347f-4592-a52a-58aa05a07326","7e509834-ef44-484e-8286-616d61ae6bf6","https://www.booking.com/hotel/tc/south-bank.pt-pt.html?lang=pt-pt","pt","South Bank","10966666","Providenciales","21.762708517645","-72.169914628589",NULL,"9.6",6,"https://cf.bstatic.com/xdata/images/hotel/max500/580336162.jpg?k=eaf241361af0046c69b7a47b6076330e7cf61fb0307089a33a2032d965865d8d&o=&hp=1","South Bank tem bicicletas gratuitas, um centro de fitness e um terraço para banhos de sol com piscina e pequeno-almoço à carta em Long Bay Hills.","9.6","10","Long Bay Highway, TKCA 1ZZ Long Bay Hills, Ilhas Turcas e Caicos","Long Bay Highway","Ilhas Turcas e Caicos","TKCA 1ZZ","[]","{}","157.041","cloudscraper","2026-03-20 23:15:09.971114+00","2026-03-20 23:15:09.971117+00",1
"8df16feb-4308-40d9-8e2c-d1ce84a899a7","a1da6af5-6d39-481c-98ab-b162305f9118","https://www.booking.com/hotel/bs/the-island-garden.en-gb.html?lang=en-gb","en","The Island Garden Hotel","13147103","New Providence","25.074993050707572","-77.4175800397592","4","6.7",47,"https://cf.bstatic.com/xdata/images/hotel/max500/619228877.jpg?k=36d1c1264da2801aab84d4a197f28f048b748f1759111face80d430db6268184&o=&hp=1","Situated in Nassau, 300 metres from Cable Beach, The Island Garden Hotel features accommodation with free WiFi and free private parking.","6.7","10","483 West Bay Street, N-7270 Nassau, Bahamas","483 West Bay Street","Bahamas","N-7270","[]","{}","342.804","cloudscraper","2026-03-20 23:23:40.567705+00","2026-03-20 23:23:40.567709+00",1
"6b2e273a-26c4-4259-a380-41a1c0cfb77a","a1da6af5-6d39-481c-98ab-b162305f9118","https://www.booking.com/hotel/bs/the-island-garden.fr.html?lang=fr","fr","The Island Garden Hotel","13147103","New Providence","25.074993050707572","-77.4175800397592","4","6.7",47,"https://cf.bstatic.com/xdata/images/hotel/max500/619228877.jpg?k=36d1c1264da2801aab84d4a197f28f048b748f1759111face80d430db6268184&o=&hp=1","L’établissement The Island Garden Hotel se trouve à Nassau, dans la région New Providence.","6.7","10","483 West Bay Street, N-7270 Nassau, Bahamas","483 West Bay Street","Bahamas","N-7270","[]","{}","169.331","cloudscraper","2026-03-20 23:29:07.087542+00","2026-03-20 23:29:07.087546+00",1
"dcc38fe7-5d6d-4d7c-8f70-7ee609169902","2741d8d5-15c8-42f2-91ca-744414e755f1","https://www.booking.com/hotel/tc/grace-bay-club.it.html?lang=it","it","Grace Bay Club","362380",NULL,"21.799259593914226","-72.17300623655319",NULL,"9",75,"https://cf.bstatic.com/xdata/images/hotel/max500/49312038.jpg?k=903b0f98f66969533a93602f12a17c07d67e0761cbfaa9fdca6fecffd5b7bb96&o=&hp=1","This impressive resort is located on Grace Bay Beach, on Providenciales, part of the Turks and Caicos Islands.","9","10","1 Grace Bay Circle Drive, TKCA1CC Grace Bay, Isole Turks e Caicos","1 Grace Bay Circle Drive","Isole Turks e Caicos","TKCA1CC","[]","{}","170.757","cloudscraper","2026-03-20 23:30:26.473517+00","2026-03-20 23:30:26.473522+00",1
"5876c867-fc58-4e96-94ff-151fa2f2d22b","a1da6af5-6d39-481c-98ab-b162305f9118","https://www.booking.com/hotel/bs/the-island-garden.it.html?lang=it","it","The Island Garden Hotel","13147103","New Providence","25.074993050707572","-77.4175800397592","4","6.7",47,"https://cf.bstatic.com/xdata/images/hotel/max500/619228877.jpg?k=36d1c1264da2801aab84d4a197f28f048b748f1759111face80d430db6268184&o=&hp=1","Situato a Nassau (New Providence), The Island Garden Hotel è posizionato a 13 km da Parco acquatico Aquaventure presso l'Atlantis Paradise Island.","6.7","10","483 West Bay Street, N-7270 Nassau, Bahamas","483 West Bay Street","Bahamas","N-7270","[]","{}","157.225","cloudscraper","2026-03-20 23:31:44.770217+00","2026-03-20 23:31:44.77022+00",1
"3e161e05-3ff3-4fb6-ab7b-0ffc2c4fbcd1","2741d8d5-15c8-42f2-91ca-744414e755f1","https://www.booking.com/hotel/tc/grace-bay-club.nl.html?lang=nl","nl","Grace Bay Club","362380",NULL,"21.799259593914226","-72.17300623655319",NULL,"9",75,"https://cf.bstatic.com/xdata/images/hotel/max500/49312038.jpg?k=903b0f98f66969533a93602f12a17c07d67e0761cbfaa9fdca6fecffd5b7bb96&o=&hp=1","This impressive resort is located on Grace Bay Beach, on Providenciales, part of the Turks and Caicos Islands.","9","10","1 Grace Bay Circle Drive, TKCA1CC Grace Bay, Turks- en Caicoseilanden","1 Grace Bay Circle Drive","Turks- en Caicoseilanden","TKCA1CC","[]","{}","157.877","cloudscraper","2026-03-20 23:33:05.031418+00","2026-03-20 23:33:05.031423+00",1
"41a394d8-6680-4766-b45e-b661a874d9e1","a1da6af5-6d39-481c-98ab-b162305f9118","https://www.booking.com/hotel/bs/the-island-garden.nl.html?lang=nl","nl","The Island Garden Hotel","13147103","New Providence","25.074993050707572","-77.4175800397592","4","6.7",47,"https://cf.bstatic.com/xdata/images/hotel/max500/619228877.jpg?k=36d1c1264da2801aab84d4a197f28f048b748f1759111face80d430db6268184&o=&hp=1","The Island Garden Hotel ligt in Nassau, in de regio New Providence, op 13 km van waterpark Atlantis Aquaventure.","6.7","10","483 West Bay Street, N-7270 Nassau, Bahama's","483 West Bay Street","Bahama's","N-7270","[]","{}","174.476","cloudscraper","2026-03-20 23:34:39.689911+00","2026-03-20 23:34:39.689914+00",1
"623d4fcc-f36d-4b67-b179-b14a6f831d2e","2741d8d5-15c8-42f2-91ca-744414e755f1","https://www.booking.com/hotel/tc/grace-bay-club.pt-pt.html?lang=pt-pt","pt","Grace Bay Club","362380",NULL,"21.799259593914226","-72.17300623655319",NULL,"9",75,"https://cf.bstatic.com/xdata/images/hotel/max500/49312038.jpg?k=903b0f98f66969533a93602f12a17c07d67e0761cbfaa9fdca6fecffd5b7bb96&o=&hp=1","This impressive resort is located on Grace Bay Beach, on Providenciales, part of the Turks and Caicos Islands.","9","10","1 Grace Bay Circle Drive, TKCA1CC Grace Bay, Ilhas Turcas e Caicos","1 Grace Bay Circle Drive","Ilhas Turcas e Caicos","TKCA1CC","[]","{}","171.341","cloudscraper","2026-03-20 23:35:57.192431+00","2026-03-20 23:35:57.192435+00",1
"cde88914-02f6-4849-aa22-79d38a8a9af6","a1da6af5-6d39-481c-98ab-b162305f9118","https://www.booking.com/hotel/bs/the-island-garden.pt-pt.html?lang=pt-pt","pt","The Island Garden Hotel","13147103","New Providence","25.074993050707572","-77.4175800397592","4","6.7",47,"https://cf.bstatic.com/xdata/images/hotel/max500/619228877.jpg?k=36d1c1264da2801aab84d4a197f28f048b748f1759111face80d430db6268184&o=&hp=1","Em Nassau, na área de New Providence, The Island Garden Hotel localiza-se a 13 km de Parque Aquático Atlantis Aquaventure.","6.7","10","483 West Bay Street, N-7270 Nassau, Bahamas","483 West Bay Street","Bahamas","N-7270","[]","{}","153.56","cloudscraper","2026-03-20 23:37:13.795272+00","2026-03-20 23:37:13.795276+00",1
"fddafa40-1820-405a-a157-ea10db35266d","3be684d6-55a7-49a5-a0e8-8117cfe37bb4","https://www.booking.com/hotel/bb/leroy.es.html?lang=es","es","Hôtel Le Roy","14104936",NULL,"13.0667905598115","-59.5701081965491",NULL,"8.5",143,"https://cf.bstatic.com/xdata/images/hotel/max500/703190738.jpg?k=2fd8d569d3ea49a07b7b9e149aaabc8b5bd14e1f69e1f82001927c4c46a764f4&o=&hp=1","Beachfront Location: Hôtel Le Roy in Oistins offers direct beachfront access with stunning sea views.","8.5","10","Saint Lawrence Gap, Saint Lawrence, BB15020 Christ Church, Barbados","Saint Lawrence Gap","Barbados","BB15020","[]","{}","154.323","cloudscraper","2026-03-20 23:38:32.197541+00","2026-03-20 23:38:32.197545+00",1
