id,hotel_id,url_id,language,place_name,distance,category,created_at
999,1655a054-4fc5-4fa5-b43b-bdd2c09dbc4e,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,es,"Playa Azedinha1,8 km","1,8 km",beach,2026-04-06 15:54:43.902538+01
1000,1655a054-4fc5-4fa5-b43b-bdd2c09dbc4e,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,es,"AutobúsEstación central de autobús3,2 km","3,2 km",transport,2026-04-06 15:54:43.902538+01
1001,1655a054-4fc5-4fa5-b43b-bdd2c09dbc4e,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,es,Aeropuerto internacional de Cabo Frío33 km,33 km,airport,2026-04-06 15:54:43.902538+01
1002,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,"Florestinha Park1,2 km","1,2 km",attraction,2026-04-06 15:55:41.736116+01
1003,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,"Bosque Clube1,6 km","1,6 km",attraction,2026-04-06 15:55:41.736116+01
1004,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,Csu-Centro Social Urbano2 km,2 km,attraction,2026-04-06 15:55:41.736116+01
1005,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,"Amazon Acqua Park2,3 km","2,3 km",attraction,2026-04-06 15:55:41.736116+01
1006,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,"Parque Municipal do Mindu2,7 km","2,7 km",attraction,2026-04-06 15:55:41.736116+01
1007,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,"Parque Ponte dos Bilhares3,2 km","3,2 km",attraction,2026-04-06 15:55:41.736116+01
1008,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,"Parque dos Rios II3,3 km","3,3 km",attraction,2026-04-06 15:55:41.736116+01
1009,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,Zoológico do CIGS5 km,5 km,attraction,2026-04-06 15:55:41.736116+01
1010,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,Palacio de Justicia5 km,5 km,attraction,2026-04-06 15:55:41.736116+01
1011,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,Museo del Hombre del Norte5 km,5 km,attraction,2026-04-06 15:55:41.736116+01
1012,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,RestauranteRestaurante do Brother100 m,100 m,restaurant,2026-04-06 15:55:41.736116+01
1013,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,RestauranteSUBWAY200 m,200 m,restaurant,2026-04-06 15:55:41.736116+01
1014,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,RestauranteSoho Lounge300 m,300 m,restaurant,2026-04-06 15:55:41.736116+01
1015,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,Museo del Palacete Provincial6 km,6 km,attraction,2026-04-06 15:55:41.736116+01
1016,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,Palacio y Centro cultural Río Negro6 km,6 km,attraction,2026-04-06 15:55:41.736116+01
1017,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,Aduana6 km,6 km,attraction,2026-04-06 15:55:41.736116+01
1018,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,Museo de Ciencias Naturales6 km,6 km,attraction,2026-04-06 15:55:41.736116+01
1019,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,Centro cultural de Povos da Amazonia9 km,9 km,attraction,2026-04-06 15:55:41.736116+01
1020,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,"AutobúsEstación de autobús de Manaus1,9 km","1,9 km",transport,2026-04-06 15:55:41.736116+01
1021,29c14071-babb-4134-b082-f0eb91efa505,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,es,Aeropuerto internacional Eduardo Gomes5 km,5 km,airport,2026-04-06 15:55:41.736116+01
1022,de36c489-ce61-4413-8a35-09e633badaa9,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,de,"Brigitte Bardot Statue2,1 km","2,1 km",attraction,2026-04-06 15:55:52.88334+01
1023,de36c489-ce61-4413-8a35-09e633badaa9,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,de,RestaurantRestaurante e Bar Pinguim100 m,100 m,restaurant,2026-04-06 15:55:52.88334+01
1024,de36c489-ce61-4413-8a35-09e633badaa9,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,de,RestaurantÂncoras Beach Restaurant200 m,200 m,restaurant,2026-04-06 15:55:52.88334+01
1025,de36c489-ce61-4413-8a35-09e633badaa9,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,de,RestaurantLa Plage250 m,250 m,restaurant,2026-04-06 15:55:52.88334+01
1026,de36c489-ce61-4413-8a35-09e633badaa9,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,de,Strand Praia João Fernandinho50 m,50 m,attraction,2026-04-06 15:55:52.88334+01
1027,de36c489-ce61-4413-8a35-09e633badaa9,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,de,Strand Praia João Fernandes150 m,150 m,attraction,2026-04-06 15:55:52.88334+01
1028,de36c489-ce61-4413-8a35-09e633badaa9,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,de,"Strand Praia dos Ossos1,6 km","1,6 km",attraction,2026-04-06 15:55:52.88334+01
1029,de36c489-ce61-4413-8a35-09e633badaa9,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,de,"Strand Praia Azeda1,7 km","1,7 km",attraction,2026-04-06 15:55:52.88334+01
1030,de36c489-ce61-4413-8a35-09e633badaa9,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,de,"Strand Praia Azedinha1,8 km","1,8 km",attraction,2026-04-06 15:55:52.88334+01
1031,de36c489-ce61-4413-8a35-09e633badaa9,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,de,"BusBus Central Station3,2 km","3,2 km",attraction,2026-04-06 15:55:52.88334+01
1032,de36c489-ce61-4413-8a35-09e633badaa9,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,de,Flughafen Cabo Frio33 km,33 km,attraction,2026-04-06 15:55:52.88334+01
1033,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,"Florestinha Park1,2 km","1,2 km",attraction,2026-04-06 15:56:10.94151+01
1034,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,"Bosque Clube1,6 km","1,6 km",attraction,2026-04-06 15:56:10.94151+01
1035,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,Csu-Centro Social Urbano2 km,2 km,attraction,2026-04-06 15:56:10.94151+01
1036,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,"Amazon Acqua Park2,3 km","2,3 km",attraction,2026-04-06 15:56:10.94151+01
1037,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,"Municipal Park Mindu2,7 km","2,7 km",attraction,2026-04-06 15:56:10.94151+01
1038,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,"Parque Ponte dos Bilhares3,2 km","3,2 km",attraction,2026-04-06 15:56:10.94151+01
1039,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,"Parque dos Rios II3,3 km","3,3 km",attraction,2026-04-06 15:56:10.94151+01
1040,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,Zoo of CIGS5 km,5 km,attraction,2026-04-06 15:56:10.94151+01
1041,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,Gerichtsgebäude Manaus5 km,5 km,attraction,2026-04-06 15:56:10.94151+01
1042,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,Museum of Northern Man5 km,5 km,attraction,2026-04-06 15:56:10.94151+01
1043,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,RestaurantRestaurante do Brother100 m,100 m,restaurant,2026-04-06 15:56:10.94151+01
1044,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,RestaurantSUBWAY200 m,200 m,restaurant,2026-04-06 15:56:10.94151+01
1045,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,RestaurantSoho Lounge300 m,300 m,restaurant,2026-04-06 15:56:10.94151+01
1046,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,Provinzpalast6 km,6 km,attraction,2026-04-06 15:56:10.94151+01
1047,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,Palacio Rio Negro Centro Cultural6 km,6 km,attraction,2026-04-06 15:56:10.94151+01
1048,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,Customs6 km,6 km,attraction,2026-04-06 15:56:10.94151+01
1049,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,Natural Science Museum6 km,6 km,attraction,2026-04-06 15:56:10.94151+01
1050,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,Cultural Center of the Povos da Amazonia9 km,9 km,attraction,2026-04-06 15:56:10.94151+01
1051,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,"BusManaus Bus Station1,9 km","1,9 km",attraction,2026-04-06 15:56:10.94151+01
1052,fc21dbaf-7866-4434-a970-39a22b4348bd,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,de,Flughafen Manaus5 km,5 km,attraction,2026-04-06 15:56:10.94151+01
1053,3ff56b75-10cc-455c-b52a-35056eeaf499,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,it,"Brigitte Bardot Statue2,1 km","2,1 km",attraction,2026-04-06 15:57:04.097357+01
1054,3ff56b75-10cc-455c-b52a-35056eeaf499,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,it,RistoranteRestaurante e Bar Pinguim100 m,100 m,attraction,2026-04-06 15:57:04.097357+01
1055,3ff56b75-10cc-455c-b52a-35056eeaf499,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,it,RistoranteÂncoras Beach Restaurant200 m,200 m,attraction,2026-04-06 15:57:04.097357+01
1056,3ff56b75-10cc-455c-b52a-35056eeaf499,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,it,RistoranteLa Plage250 m,250 m,attraction,2026-04-06 15:57:04.097357+01
1057,3ff56b75-10cc-455c-b52a-35056eeaf499,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,it,Praia João Fernandinho50 m,50 m,attraction,2026-04-06 15:57:04.097357+01
1058,3ff56b75-10cc-455c-b52a-35056eeaf499,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,it,Praia João Fernandes150 m,150 m,attraction,2026-04-06 15:57:04.097357+01
1059,3ff56b75-10cc-455c-b52a-35056eeaf499,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,it,"Praia dos Ossos1,6 km","1,6 km",attraction,2026-04-06 15:57:04.097357+01
1060,3ff56b75-10cc-455c-b52a-35056eeaf499,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,it,"Praia Azeda1,7 km","1,7 km",attraction,2026-04-06 15:57:04.097357+01
1061,3ff56b75-10cc-455c-b52a-35056eeaf499,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,it,"Praia Azedinha1,8 km","1,8 km",attraction,2026-04-06 15:57:04.097357+01
1062,3ff56b75-10cc-455c-b52a-35056eeaf499,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,it,"AutobusBus Central Station3,2 km","3,2 km",attraction,2026-04-06 15:57:04.097357+01
1063,3ff56b75-10cc-455c-b52a-35056eeaf499,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,it,Aeroporto Internazionale di Cabo Frio33 km,33 km,attraction,2026-04-06 15:57:04.097357+01
1064,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,"Florestinha Park1,2 km","1,2 km",attraction,2026-04-06 15:57:27.71569+01
1065,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,"Bosque Clube1,6 km","1,6 km",attraction,2026-04-06 15:57:27.71569+01
1066,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,Csu-Centro Social Urbano2 km,2 km,attraction,2026-04-06 15:57:27.71569+01
1067,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,"Amazon Acqua Park2,3 km","2,3 km",attraction,2026-04-06 15:57:27.71569+01
1068,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,"Municipal Park Mindu2,7 km","2,7 km",attraction,2026-04-06 15:57:27.71569+01
1069,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,"Parque Ponte dos Bilhares3,2 km","3,2 km",attraction,2026-04-06 15:57:27.71569+01
1070,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,"Parque dos Rios II3,3 km","3,3 km",attraction,2026-04-06 15:57:27.71569+01
1071,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,Zoo of CIGS5 km,5 km,attraction,2026-04-06 15:57:27.71569+01
1072,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,Palácio da Justiça do Amazonas5 km,5 km,attraction,2026-04-06 15:57:27.71569+01
1073,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,Museum of Northern Man5 km,5 km,attraction,2026-04-06 15:57:27.71569+01
1074,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,RistoranteSUBWAY200 m,200 m,attraction,2026-04-06 15:57:27.71569+01
1075,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,RistoranteRestaurante do Brother100 m,100 m,attraction,2026-04-06 15:57:27.71569+01
1076,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,RistoranteSoho Lounge300 m,300 m,attraction,2026-04-06 15:57:27.71569+01
1077,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,Museo Palacete Provincial6 km,6 km,attraction,2026-04-06 15:57:27.71569+01
1078,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,Palacio Rio Negro Centro Cultural6 km,6 km,attraction,2026-04-06 15:57:27.71569+01
1079,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,Customs6 km,6 km,attraction,2026-04-06 15:57:27.71569+01
1080,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,Natural Science Museum6 km,6 km,attraction,2026-04-06 15:57:27.71569+01
1081,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,Cultural Center of the Povos da Amazonia9 km,9 km,attraction,2026-04-06 15:57:27.71569+01
1082,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,"AutobusManaus Bus Station1,9 km","1,9 km",attraction,2026-04-06 15:57:27.71569+01
1083,bd40b03d-83ba-46c6-8ba8-0b233471255c,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,it,Aeroporto Internazionale Eduardo Gomes5 km,5 km,attraction,2026-04-06 15:57:27.71569+01
1084,c7fd093a-4116-46f8-8ded-609ded533b22,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,fr,"Brigitte Bardot Statue2,1 km","2,1 km",attraction,2026-04-06 15:57:44.333541+01
1085,c7fd093a-4116-46f8-8ded-609ded533b22,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,fr,RestaurantRestaurante e Bar Pinguim100 m,100 m,restaurant,2026-04-06 15:57:44.333541+01
1086,c7fd093a-4116-46f8-8ded-609ded533b22,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,fr,RestaurantÂncoras Beach Restaurant200 m,200 m,restaurant,2026-04-06 15:57:44.333541+01
1087,c7fd093a-4116-46f8-8ded-609ded533b22,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,fr,RestaurantLa Plage250 m,250 m,restaurant,2026-04-06 15:57:44.333541+01
1088,c7fd093a-4116-46f8-8ded-609ded533b22,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,fr,Praia João Fernandinho50 m,50 m,beach,2026-04-06 15:57:44.333541+01
1089,c7fd093a-4116-46f8-8ded-609ded533b22,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,fr,Praia João Fernandes150 m,150 m,beach,2026-04-06 15:57:44.333541+01
1090,c7fd093a-4116-46f8-8ded-609ded533b22,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,fr,"Praia dos Ossos1,6 km","1,6 km",beach,2026-04-06 15:57:44.333541+01
1091,c7fd093a-4116-46f8-8ded-609ded533b22,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,fr,"Praia Azeda1,7 km","1,7 km",beach,2026-04-06 15:57:44.333541+01
1092,c7fd093a-4116-46f8-8ded-609ded533b22,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,fr,"Praia Azedinha1,8 km","1,8 km",beach,2026-04-06 15:57:44.333541+01
1093,c7fd093a-4116-46f8-8ded-609ded533b22,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,fr,"BusGare routière principale3,2 km","3,2 km",transport,2026-04-06 15:57:44.333541+01
1094,c7fd093a-4116-46f8-8ded-609ded533b22,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,fr,Aéroport international de Cabo Frio33 km,33 km,airport,2026-04-06 15:57:44.333541+01
1095,d30b54fa-8692-4421-bd73-f408c49037d5,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,fr,"Municipal Park Mindu2,7 km","2,7 km",attraction,2026-04-06 15:58:17.694447+01
1096,d30b54fa-8692-4421-bd73-f408c49037d5,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,fr,Zoo of CIGS5 km,5 km,attraction,2026-04-06 15:58:17.694447+01
1097,d30b54fa-8692-4421-bd73-f408c49037d5,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,fr,Palais de justice de Manaus5 km,5 km,attraction,2026-04-06 15:58:17.694447+01
1098,d30b54fa-8692-4421-bd73-f408c49037d5,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,fr,Museum of Northern Man5 km,5 km,attraction,2026-04-06 15:58:17.694447+01
1099,d30b54fa-8692-4421-bd73-f408c49037d5,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,fr,Palais Provincial6 km,6 km,attraction,2026-04-06 15:58:17.694447+01
1100,d30b54fa-8692-4421-bd73-f408c49037d5,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,fr,Palacio Rio Negro Centro Cultural6 km,6 km,attraction,2026-04-06 15:58:17.694447+01
1101,d30b54fa-8692-4421-bd73-f408c49037d5,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,fr,Customs6 km,6 km,attraction,2026-04-06 15:58:17.694447+01
1102,d30b54fa-8692-4421-bd73-f408c49037d5,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,fr,Natural Science Museum6 km,6 km,attraction,2026-04-06 15:58:17.694447+01
1103,d30b54fa-8692-4421-bd73-f408c49037d5,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,fr,Cultural Center of the Povos da Amazonia9 km,9 km,attraction,2026-04-06 15:58:17.694447+01
1104,d30b54fa-8692-4421-bd73-f408c49037d5,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,fr,RestaurantRestaurante do Brother100 m,100 m,restaurant,2026-04-06 15:58:17.694447+01
1105,d30b54fa-8692-4421-bd73-f408c49037d5,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,fr,RestaurantSUBWAY200 m,200 m,restaurant,2026-04-06 15:58:17.694447+01
1106,d30b54fa-8692-4421-bd73-f408c49037d5,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,fr,RestaurantSoho Lounge300 m,300 m,restaurant,2026-04-06 15:58:17.694447+01
1107,d30b54fa-8692-4421-bd73-f408c49037d5,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,fr,"BusManaus Bus Station1,9 km","1,9 km",transport,2026-04-06 15:58:17.694447+01
1108,d30b54fa-8692-4421-bd73-f408c49037d5,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,fr,Aéroport international Brigadeiro Eduardo Gomes-Manaus5 km,5 km,airport,2026-04-06 15:58:17.694447+01
1109,7977ea59-3db0-41df-99e2-5b63849372c5,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,pt,"Brigitte Bardot Statue2,1 km","2,1 km",attraction,2026-04-06 15:58:32.998999+01
1110,7977ea59-3db0-41df-99e2-5b63849372c5,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,pt,RestauranteRestaurante e Bar Pinguim100 m,100 m,restaurant,2026-04-06 15:58:32.998999+01
1111,7977ea59-3db0-41df-99e2-5b63849372c5,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,pt,RestauranteÂncoras Beach Restaurant200 m,200 m,restaurant,2026-04-06 15:58:32.998999+01
1112,7977ea59-3db0-41df-99e2-5b63849372c5,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,pt,RestauranteLa Plage250 m,250 m,restaurant,2026-04-06 15:58:32.998999+01
1113,7977ea59-3db0-41df-99e2-5b63849372c5,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,pt,João Fernandinho Beach50 m,50 m,beach,2026-04-06 15:58:32.998999+01
1114,7977ea59-3db0-41df-99e2-5b63849372c5,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,pt,João Fernandes Beach150 m,150 m,beach,2026-04-06 15:58:32.998999+01
1115,7977ea59-3db0-41df-99e2-5b63849372c5,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,pt,"Ossos Beach1,6 km","1,6 km",beach,2026-04-06 15:58:32.998999+01
1116,7977ea59-3db0-41df-99e2-5b63849372c5,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,pt,"Azeda Beach1,7 km","1,7 km",beach,2026-04-06 15:58:32.998999+01
1117,7977ea59-3db0-41df-99e2-5b63849372c5,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,pt,"Azedinha Beach1,8 km","1,8 km",beach,2026-04-06 15:58:32.998999+01
1118,7977ea59-3db0-41df-99e2-5b63849372c5,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,pt,"AutocarroBus Central Station3,2 km","3,2 km",transport,2026-04-06 15:58:32.998999+01
1119,7977ea59-3db0-41df-99e2-5b63849372c5,3a95aa9d-7926-4d3d-9e5f-e30a51b43efa,pt,Cabo Frio International Airport33 km,33 km,airport,2026-04-06 15:58:32.998999+01
1120,b34157dd-4fd9-44a7-94a1-bd1f66afc2aa,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,pt,"Florestinha Park1,2 km","1,2 km",attraction,2026-04-06 15:58:55.590639+01
1121,b34157dd-4fd9-44a7-94a1-bd1f66afc2aa,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,pt,"Bosque Clube1,6 km","1,6 km",attraction,2026-04-06 15:58:55.590639+01
1122,b34157dd-4fd9-44a7-94a1-bd1f66afc2aa,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,pt,Csu-Centro Social Urbano2 km,2 km,attraction,2026-04-06 15:58:55.590639+01
1123,b34157dd-4fd9-44a7-94a1-bd1f66afc2aa,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,pt,"Amazon Acqua Park2,3 km","2,3 km",attraction,2026-04-06 15:58:55.590639+01
1124,b34157dd-4fd9-44a7-94a1-bd1f66afc2aa,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,pt,"Municipal Park Mindu2,7 km","2,7 km",attraction,2026-04-06 15:58:55.590639+01
1125,b34157dd-4fd9-44a7-94a1-bd1f66afc2aa,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,pt,"Parque Ponte dos Bilhares3,2 km","3,2 km",attraction,2026-04-06 15:58:55.590639+01
1126,b34157dd-4fd9-44a7-94a1-bd1f66afc2aa,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,pt,"Parque dos Rios II3,3 km","3,3 km",attraction,2026-04-06 15:58:55.590639+01
1127,b34157dd-4fd9-44a7-94a1-bd1f66afc2aa,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,pt,Zoo of CIGS5 km,5 km,attraction,2026-04-06 15:58:55.590639+01
1128,b34157dd-4fd9-44a7-94a1-bd1f66afc2aa,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,pt,Manaus Courthouse5 km,5 km,attraction,2026-04-06 15:58:55.590639+01
1129,b34157dd-4fd9-44a7-94a1-bd1f66afc2aa,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,pt,Museum of Northern Man5 km,5 km,attraction,2026-04-06 15:58:55.590639+01
1130,b34157dd-4fd9-44a7-94a1-bd1f66afc2aa,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,pt,RestauranteRestaurante do Brother100 m,100 m,restaurant,2026-04-06 15:58:55.590639+01
1131,b34157dd-4fd9-44a7-94a1-bd1f66afc2aa,e1ed6a33-3e3f-4b7b-a985-92cfcedfec05,pt,RestauranteSUBWAY200 m,200 m,restaurant,2026-04-06 15:58:55.590639+01
